1   235223 160160 160156 189189 177173 211207 250250 155149 152134 186180 172172 173169 141137 155149
1   235231 172164 164156 189181 169165 199195 246242 149149 142128 186180 172160 165165 129125 149149
1   231223 168164 152152 193185 173165 215203 242238 149149 152146 184180 172172 169169 145133 149149
1   227227 164152 156148 193181 173173 207203 246242 149149 152136 180180 164160 177173 137133 149149
1   231227 168168 160156 193185 165165 215195 250238 149149 134134 186180 164160 165165 145125 149149
1   227227 168164 176152 185185 177165 203199 246238 149149 160146 180180 172164 173165 133129 149149
1   227219 164160 164156 185185 181177 203195 246246      0 138128 186184 172168 165161      0 149149
1   235227 152152 164160 193185 181165 207203 254230      0 150136 180180 168156 173165      0 149149
1   239219 156152 156152 193189 181177 207195 242238      0 146142 180180 164164 169161      0 149149
1   227227 160160 160156 193193 181177 215207 246238      0 158134 186184 176168 169165      0 149149
1   227219 164160 164156 189181 177177 207207 254246      0 150146 186180 172172 169165      0 149149
1   231219 160160 156144 193185 173165 291275 246238      0 130128 186184 160156 165161      0 149149
1   231231 156148 160152 185185 177173 199195 254238      0 142134 186180 160156 165165      0 149149
1   235223 160160 160160 189185 177177 207199 250238      0 164134 186184 172168 169169      0 149149
1   231227 160152 160156 185181 177173 207199 254242      0 150142 182180 172168 177169      0 149149
1   227223 160156 156156 189185 173165 207207 254246      0 150146 186180 172164 169153      0 149149
1   239227 152148 164156 185185 181165 199195 242242      0 146146 186186 164160 165165      0 153149
1   239223 164160 168152 185185 181165 203203 254238      0 146138 186186 164160 173165      0 153149
1   235231 164152 168164 189189 169165 203195 246230      0 148144 186180 164160 173169      0 149149
1   235223 160152 156152 205189 173165 207199 250238      0 152148 180180 172160 173161      0 149149
1   227223 164160 164156 189185 173165 199191 238238 149149 152150 186180 172164 169161      0 149149
1   235231 160156 160152 189189 181165 203199 250250      0 146128 186180 172160 173173      0 149149
1   235235 160156 160156 193185 177165 211207 258238      0 164146 186180 164156 173165      0 151149
1   235227 168164 164160 181181 177165 199199 250238      0 152146 186180 172160 169169      0 149149
1   227223 164160 168156 189185 173165 207199 238238      0 138138 186180 164156 165161      0 153149
1   235231 168160 164160 185181 173165 207203 250230      0 136134 186186 168160 173165      0 149149
1   227223 164164 164164 185181 177165 207199 250238      0 152142 182180 172156 169169      0 149149
1   235235 156156 160160 189185 177165 199195 242242      0 148134 184180 168156 173165      0 149149
1   239235 160160 164156 185181 177165 203195 246242      0 160138 186184 168160 161161      0 149149
1   235227 164160 168152 185185 181173 211199 238238      0 150146 186186 172164 165161      0 153153
1   231219 164164 164164 189181 173169 207207 246238      0 152146 186180 172172 169165      0 149149
1   239223 164160 156156 185181 173165 203199 238238      0 138138 186180 164156 165161      0 149149
1   235223 160148 164152 197185 173173 203203 254250      0 160146 186184 164160 173153      0 153149
1   239227 168152 164156 185181 173173 199195 242238      0 152146 186180 172160 173169      0 149149
1   227223 164156 156148 185181 181173 207203 242238      0 146144 186186 164164 165161      0 149149
1   239227 168160 156156 193181 177173 199195 254238      0 152150 186180 172160 173169      0 149149
1   231227 156152 160160 193189 173165 195195 254250      0 158138 186184 176168 177177      0 149149
1   227227 164148 160156 185185 181165 199195 246242      0 138128 186186 164160 165165      0 149149
1   235219 164160 164152 197189 169165 203199 250238      0 150128 186182 168156 173169      0 149149
1   235227 164160 160160 189185 177173 207203 250246      0 164138 186184 172168 169161      0 149149
1   227227 152152 156156 189181 181165 203203 250246 149149 148136 186186 160160 177165 133133 149149
1   235227 168168 160152 185181 177169 203203 246238 149149 152142 186184 172156 169169 133133 149149
1   231227 168168 160152 185181 165165 203195 246234 149149 142136 186186 160160 177169 133125 149149
1   231223 160152 168160 189189 173169 207203 254234 149149 152148 182180 164164 169165 137133 149149
1   231227 168160 156156 185185 185169 279203 246242 153149 158128 186182 164160 173165 211133 153149
1   239223 164160 164160 193181 177165 215199 246238 151149 146146 186180 160156 173165 145129 151149
1   235235 164148 168164 189189 181165 203199 250238 149149 150150 182180 168156 165161 133129 149149
1   239239 164152 156152 197193 169165 211199 254230 157157 168146 186180 168168 169165 141129 157157
1   231227 160152 164156 185181 177169 203199 242242 149149 140134 184180 156156 169165 133129 149149
1   239219 164160 168156 185181 165165 215211 254246 151149 138138 186186 164156 165161 145141 151149
1   235227 156148 160160 189181 177177 203195 242238 149149 150134 180180 164156 165161 133125 149149
1   235227 164152 164164 193185 169165 219199 246242 149149 148142 186180 160160 169161 149129 149149
1   239227 168156 168164 185185 177165 203203 250238 149149 138138 180180 156156 173161 133133 149149
1   227223 164160 160160 185181 177177 203199 246238 149149 142138 186184 168156 169157 133129 149149
1   231227 164160 164156 185181 177173 215211 254238 149149 152146 180180 172172 169169 145141 149149
1   235227 168160 168160 185185 177169 203199 238238 149149 138138 184182 168160 169165 133129 149149
1   231227 164160 164156 185181 177173 207199 254238 149149 152150 180180 172172 169169      0 149149
1   235235 168160 164156 189185 177169 207191 238230 149149 148148 186184 168164 173165 137121 149149
1   227223 168156 160160 189185 177177 203195 238238 157149 148142 186180 172168 169161 133125 157149
1   227227 168156 164152 193185 177169 207203 238238 149149 152128 186186 160156 169149 137133 149149
1   227223 168156 160148 189185 173169 207203 246238 149149 144142 186180 156156 169161 137137 149149
1   227227 168152 164160 193193 169165 195195 250242 149149 150134 186184 172160 173165 125125 149149
1   227219 164152 164160 197189 177165 203199 242238 149149 146128 186186 168156 173173      0 149149
1   235235 168160 164152 185181 169169 207203 246238 149149 146142 186186 164156 169169 137133 149149
1   239227 164148 168156 185185 181165 203199 242238 153149 146138 186186 164160 165165 133129 153149
1   239235 160152 164156 193193 173165 211199 254242 149149 146142 180180 172160 173169 141129 149149
1   235235 164148 168164 189189 165165 203195 250238 149149 150138 186182 168164 169165 133125 149149
1   239227 164148 168156 185185 181165 199195 242238 149149 150150 186180 160156 165161 129125 149149
1   231223 172144 156156 193185 177165 275207 246246 149149 152128 186184 172160 165165 207137 149149
1   235223 152148 168152 193185 177177 207195 238230 153149 168138 182180 164156 169161 137125 153149
1   227219 160156 156148 189189 173173 203195 242238 149149 148134 184180 172156 173165 133125 149149
1   227223 164160 168156 189177 169165 207195 254238 157149 154146 184182 156156 165157 137125 157149
1   231231 168160 160152 185185 177177 199199 238238      0 152148 184182 164160 169161      0 149149
1   227227 172156 164156 181181 177165 215203 250246      0 142140 184182 168164 165165      0 149149
1   223223 164160 164160 193189 177169 207199 238238      0 138136 186180 160156 173173      0 149149
1   239239 168152 156156 193181 177173 207195 242238 149149 150146 186184 168160 173165 137125 149149
1   219219 156152 168152 193189 169165 211199 238238      0 150128 186182 164156 169161      0 149149
1   239239 160152 164160 189185 177177 199195 246234      0 146138 186182 164160 173169      0 149149
1   239239 160156 160156 189189 177169 207199 254246      0 146138 186186 160160 173173      0 149149
1   239239 160156 160156 189189 177169 207199 254246      0 146138 186186 172164 169165      0 149149
1   239239 160156 164156 185181 177173 203199 250238 149149 146138 186180 168156 173169 133129 149149
1   239239 168160 164160 185181 177177 207199 246234      0 152138 186184 172160 173169      0 157149
1   223223 168156 156152 193185 193165 203203 246238      0 164146 184180 172160 169165      0 149149
1   227227 160152 160156 197197 185165 211199 250250 149149 156148 186184 164160 161157 141129 149149
1   231231 164164 164152 193181 173173 215199 242238 149149 150146 186180 172156 169169 145129 149149
1   239239 160156 156156 189189 173165 271203 242242 149149 146146 186182 160156 173161 203133 149149
1   239239 160148 168152 189185 177177 207203 246242 149149 128128 186180 172160 169161      0 149149
1   223223 160160 156152 189185 169165 203203 250246 149149 148144 186184 164156 177169      0 149149
1   223223 168160 156156 193189 181165 215203 250246 149149 148128 186186 164156 173153      0 149149
1   231231 160152 160156 185181 177169 199199 250242      0 156146 186182 168156 169161      0 149149
1   227227 160156 168160 197185 177173 207195 250242 149149 144128 186184 160152 169169      0 149149
1   231231 164152 164160 193189 193177 203203 246238 153149 148144 186182 164156 165165      0 153149
1   227227 160156 164156 189185 173169 275207 242238      0 146128 184180 168156 177157      0 149149
1   235235 164156 172148 189185 181169 199199 246246      0 146138 186186 160160 177165      0 149149
1   227227 156152 156156 189189 177165 283203 238238      0 146128 182180 176164 165165      0 149149
1   235235 160156 152152 193193 181169 203199 246242      0 158148 186180 164156 173169      0 149149
1   231231 164160 160160 189185 177169 207195 250230      0 158150 192186 160152 173169      0 151149
1   235235 160156 156152 197189 169169 199199 246238      0 158146 186182 168160 173169      0 149149
1   223223 160160 152152 197189 169165 203195 242238      0 152146 186184 168160 169165      0 149149
1   231231 168156 164152 189189 177173 207199 254238      0 136136 186180 172168 177169      0 149149
1   227227 160156 168160 189185 169165 203199 242230      0 146146 186184 164164 165165      0 149149
1   227227 160156 156152 185185 173173 207199 238238      0 146138 182182 176164 169169      0 149149
1   235235 160160 168160 189189 169169 203199 242234      0 146146 192182 160156 169161      0 153149
1   227227 156148 172156 197189 177173 211195 250238      0 136134 186182 172160 165165      0 149149
1   219219 160156 168160 197185 177169 207199 250238      0 146140 186180 160160 165161      0 149149
1   231231 156156 156152 193185 173165 279211 250242      0 146146 186182 168164 165157      0 149149
1   235235 160152 168160 189189 177173 215199 250238      0 146146 192186 172156 165165      0 149149
1   231231 152152 168160 197181 181169 199199 242242      0 158146 186182 164160 169165      0 149149
1   235235 160152 168156 197189 177169 207207 246242      0 148146 186184 160156 165161      0 149149
1   223223 148148 168156 189181 177177 203195 238234      0 152136 186184 164164 169165      0 149149
1   219219 168160 160152 185185 177169 279203 238234      0 146136 186184 164156 169165      0 149149
1   227227 160156 160160 181181 177173 207203 246238      0 146146 186184 172168 177169      0 149149
1   235235 164156 168148 185185 193169 211199 254250      0 134128 182180 176164 173169      0 149149
1   235235 156152 164152 197189 177173 287203 246238      0 152144 186186 168156 177165      0 153149
1   227227 156156 164160 197193 177165 275199 250242      0 140136 186184 168156 169165      0 149149
1   223223 160160 160156 189185 169165 207203 250242      0 152136 186184 160156 177173      0 149149
1   223223 172164 160152 193185 173165 203199 258238      0 146128 186182 160156 165165      0 153149
1   235235 152148 164156 193185 173173 207199 258238      0 148148 184184 172156 165165      0 153149
1   239239 148148 164156 189185 177165 207203 258254      0 146134 184184 172164 173165      0 149149
1   231231 164160 168160 193185 173173 203199 246230      0 148142 184180 172164 173165      0 149149
1   231231 160160 168168 189189 177177 207203 250238      0 134134 182180 168164 169161      0 149149
1   235235 168164 164148 193193 177169 283199 254230      0 146144 182182 168168 173169      0 149149
1   227227 164152 164160 189185 165165 195195 246242 149149 146128 186180 168160 165165      0 149149
1   227227 168160 156152 189185 185165 215191 242238 149149 148146 186186 164156 169153      0 149149
1   231231 160160 164156 185185 177173 215207 254246 149149 148138 186184 168156 165165      0 149149
1   227227 164152 160152 193189 173169 211199 242234      0 148136 186182 160156 173165      0 153149
1   227227 168164 168156 189185 173169 207203 250230      0 138128 186184 168160 169165      0 149149
1   227227 168152 152152 193189 177173 207203 242238      0 146134 182180 176172 177165      0 149149
1   231231 168152 160156 197185 181177 291203 242230      0 146128 186186 160156 169165      0 149149
1   239239 156152 164156 193181 173169 203199 242242      0 146138 186184 168164 169169      0 149149
1   223223 164160 152152 193185 173165 203199 242234      0 146144 186186 168160 177169      0 149149
1   235235 164164 168152 185181 169165 207199 242238      0 152152 180180 168156 177157      0 149149
1   223223 156156 160156 189185 169165 287207 254238      0 134134 186182 168168 165161      0 153149
1   239239 164160 160144 197193 173169 287203 242226      0 146146 186180 172164 185173      0 155149
1   235235 160156 168152 193181 181169 207199 254234      0 146142 184184 164160 169165      0 153149
1   223223 168164 156152 189185 173165 199191 242238      0 152146 186180 172164 161153      0 149149
1   239239 164156 152144 193185 173165 207199 242238      0 142136 182182 168168 173169      0 149149
1   235235 164160 156156 197189 177173 203199 246242      0 148148 182180 168160 181169      0 155149
1   223223 168148 168160 189189 173169 287203 250230      0 146134 186180 176156 161157      0 149149
1   235235 152152 164160 197189 169165 283199 246234      0 152128 184182 164160 173169      0 149149
1   231231 156152 160156 197193 173165 215207 250246      0 148136 186186 168164 169165      0 149149
1   227227 164160 168160 185181 177165 207207 250242      0 156146 186184 160160 173169      0 149149
1   235235 156152 160152 185185 181169 203199 250238 149149 128128 186182 168156 173165 133129 149149
1   219219 168164 164164 189189 177169 207203 246238 149149 146146 186186 172160 177165 137133 149149
1   223223 156152 160152 193193 177173 207195 254230 149149 168138 186182 164160 173169 137125 149149
1   219219 156148 156156 189185 173165 211199 250238      0 146142 186184 176164 173161      0 149149
1   227223 168156 160152 193193 173169 275199 246246      0 168150 186186 168160 165165      0 157149
1   227227 152152 156156 189181 181173 207203 242238      0 146136 186184 168160 177165      0 149149
1   227227 156152 164156 193189 185177 211207 254238      0 146128 186186 160160 173169      0 155149
1   223223 160160 164152 189185 193177 199199 246238      0 164146 184182 172160 173173      0 153149
1   235235 164148 164156 189189 181165 203199 250246      0 150128 186182 168168 169165      0 149149
1   223223 160160 168168 193189 181169 207203 254246      0 138134 180180 172160 177169      0 149149
1   235235 156152 156152 189185 181173 283203 242238      0 146146 186180 168160 169165      0 149149
1   227227 156152 160148 189185 177177 211203 250238      0 160142 184184 176172 177161      0 149149
1   231231 164160 164156 197185 173173 215199 250238 149149 146134 186186 164160 169157 145129 149149
1   227227 152152 168164 189185 193165 207207 250246 153149 158144 184182 164164 173169 137137 153149
1   235235 168152 156152 185185 169165 287203 250230      0 142134 186186 160160 165153      0 149149
1   239239 152144 164152 189185 181169 207195 250238      0 146134 186184 164160 165165      0 149149
1   235235 164156 164160 185185 177173 199195 250246      0 162142 186184 164156 169165      0 149149
1   219219 164160 164156 189185 165165 203199 250238 149149 148138 186184 160152 169169 133129 149149
1   235235 160152 160152 185181 177169 207191 250238      0 152148 186180 168152 185165      0 149149
1   243243 152152 164148 193189 177169 199191 242242      0 146146 186186 164160 169165      0 149149
1   227227 156148 160160 197197 177169 291203 246238      0 150146 186186 164160 169165      0 149149
1   235235 168160 156152 189177 173165 291203 250230      0 146128 186182 160156 165165      0 149149
1   223223 164164 168156 201193 169165 199199 250242      0 160142 188184 164164 177169      0 157149
1   231231 160160 160156 185177 185173 207203 246238      0 164160 184180 172156 177165      0 149149
1   231231 164152 160148 193181 173169 215199 246238      0 138134 186184 168156 169169      0 149149
1   227227 160156 164160 193185 173169 283203 258242      0 146146 180180 164164 177165      0 153149
1   227227 168164 160156 193193 169165 215195 250242      0 144134 186186 160160 173165      0 149149
1   223223 168156 152152 193185 173173 203195 238230      0 168146 186184 172160 173169      0 149149
1   227227 168160 160156 189185 169165 207203 242230      0 150142 186186 164160 185153      0 149149
1   239239 168164 164152 193189 177165 207203 246238      0 138134 182180 168160 177165      0 149149
1   235235 156152 164152 189189 177169 207199 250230 149149 160160 186182 172168 173173 137129 149149
1   231231 156156 156148 193189 165165 207195 250250      0 134128 184180 176168 169165      0 149149
1   227227 156152 160148 189189 181177 215215 254238      0 150134 180180 164156 173165      0 149149
1   235235 156148 168152 189185 165165 207195 246238      0 128128 192186 168160 173165      0 149149
1   231231 160160 160156 189189 173169 207203 238226      0 160134 184182 168156 165161      0 149149
1   231231 168152 156156 189185 185177 203203 258238      0 146134 186186 160160 173165      0 149149
1   227227 164152 168164 197185 169165 203199 238238      0 148128 184182 168168 173169      0 149149
1   235235 160156 164156 189181 169165 207203 258246      0 148146 186184 168164 169149      0 149149
1   231231 160156 160156 193189 177165 295211 246238      0 128128 186184 160156 165161      0 149149
1   223223 156156 160152 197189 177165 203195 250238 149149 142142 184184 168156 169169 133125 149149
1   231231 160152 160156 193193 165165 207199 246246      0 146128 186180 160156 173165      0 149149
1   227227 164148 160156 189185 177165 203199 246242 153149 150128 186182 168164 165161 000000 153149
1   223223 160156 156152 197185 173165 203199 254250 149149 146128 186182 168160 173165 000000 149149
1   223223 160156 164152 197189 169165 203203 250242      0 140128 180180 172172 169169      0 149149
1   227227 168156 172156 193185 181165 279199 242242      0 150128 184182 168164 169165      0 157149
1   227227 168152 164152 189181 169169 203199 238230      0 160152 186184 172172 173169      0 149149
1   223223 156152 168156 189181 185173 199199 250226      0 152146 186184 168164 173169      0 157149
1   231231 160156 164156 189181 169165 207199 246242      0 154144 188186 164160 169161      0 149149
1   223223 164160 164164 193189 165161 211203 246238      0 138134 186184 168164 169165      0 149149
1   235235 164160 168152 185181 177173 203191 238238      0 150128 186182 164156 165157      0 149149
1   231231 168164 164164 185185 177165 207191 242238      0 152146 186180 172160 169161      0 149149
1   235235 168156 160144 193185 169165 207195 250234      0 160146 184182 172156 173161      0 155149
1   227227 164160 168164 181181 173165 203199 246238      0 154128 186182 164164 165165      0 149149
1   227227 168160 168164 189189 169169 215191 242238      0 148146 186184 160156 169165      0 149149
1   227227 164144 168164 197189 173165 207203 246238      0 152150 186180 160156 165165      0 149149
1   227227 160148 168156 193193 173173 207199 246242      0 170150 184182 172168 173161      0 149149
1   239239 160152 176148 197193 169165 275207 250238      0 146146 186184 172164 169165      0 149149
1   235235 160156 164156 189185 177177 203199 242238      0 138138 186186 168156 161161      0 149149
1   235235 168152 156148 189185 173169 207199 250246      0 146128 184180 172156 169169      0 149149
1   227227 176152 156156 193189 173173 211195 246246      0 150136 184184 172160 169165      0 149149
1   223223 156156 164160 181181 177173 203199 238234      0 150142 192184 160156 173161      0 149149
1   239239 172156 160156 193181 177165 203199 246234      0 150146 184184 164164 181173      0 149149
1   223223 160160 156156 197189 177165 211211 250250      0 146146 186186 172160 173161      0 149149
1   239239 172152 164156 189185 173165 283203 246242      0 146128 186186 164156 169161      0 149149
1   235235 168156 152152 189181 177177 203195 250238      0 152146 186186 160156 177165      0 149149
1   235235 152148 168168 189181 181165 207195 246238      0 144144 186180 172160 169169      0 149149
1   231231 164160 160152 185181 177165 203195 242238      0 146146 186184 172164 173169      0 151149
1   227227 160152 168160 197193 169169 207199 242238      0 170142 184182 168156 173169      0 149149
1   235235 160152 164156 189185 173165 211207 250246      0 158152 182180 172164 173169      0 149149
1   231231 164160 164164 185185 181173 199199 238234      0 152146 186180 172160 169165      0 149149
1   231231 160152 168160 189185 181177 283203 258246      0 146144 186186      0 165165      0      0
1   223223 160148 168160 185185 173169 203199 246242      0 160128 186180 160160 169165      0 149149
1   227227 168160 176160 189185 185169 207203 246238      0 128128 186186 168160 169165      0 149149
1   227227 168156 172156 193185 181165 279199 242242 157149 150128 184182 168164 169165 000000 157149
1   231231 156152 156148 193189 173169 215207 254242 149149 150138 184184 176168 177173 145137      0
1   227227 164160 168156 189181 177177 203203 238238 149149 150138 186186 168164 169165 133133      0
1   223223 160160 156156 197189 177165 211199 250250 149149 152148 186186 172160 173161 141141      0
1   231227 164160 164156 185181 177173 207199 254238 149149 152150 180180 172172 169169 137129      0
1   227227 160148 160156 189189 177165 271195 242242 153149 146138 186186 164160 165161 203125      0
1   227227 168164 164156 189189 181165 203199 250238 149149 148146 186186 168164 173173      0      0
1   231227 160156 168164 185181 173173 199195 254250 149149 150144 186180 172160 169169      0      0
1   235231 168164 164148 193185 193173 203203 246238 149149 148148 186186 172164 165165      0      0
1   227227 164164 160156 189185 173165 215195 250230 149149 156146 186184 168164 165165      0      0
1   223223 168160 164152 189185 185165 199191 242238 149149 152148 186186 164164 169161      0      0
1   227227 160152 164156 197185 177165 215203 246242 149149 138128 186186 168156 173165      0      0
1   235227 152144 156152 185185 181177 207203 246238 149149 152128 186180 172156 165165 137133      0
1   235235 168168 164152 189181 169169 207203 238238 149149 146142 186186 160156 169165 133133      0
1   227227 168152 168152 189185 177165 284203 238230 151149 138138 180180 168156 165161 215133      0
1   223223 168156 160152 193185 177173 215195 254238 149149 152138 182180 172164 173169 145125      0
1   231231 172160 164156 197185 173165 275199 246238 149149 134128 186186 160160 165157 207129      0
1   235235 164152 164164 189189 165165 207199 246246 149149 158146 184180 164160 169169 137129      0
1   235235 160152 168160 189185 173165 207207 250250 149149 152144 182180 172164 173173 137137      0
1   227227 160148 164156 189185 173165 203199 250238 149149 152138 184180 160152 169165 133129      0
1   235235 168156 164152 189181 169169 207203 238230 149149 160142 186184 172172 173169 137133      0
1   235235 168156 152152 189181 177177 203195 250238 149149 142142 184184 172168 169169 133125      0
1   239239 156152 172152 185181 177165 199199 246238 149149 140128 186186 172164 177177      0      0
1   239227 148148 160156 185185 181165 199199 242242 149149 150138 186186 164164 165161      0      0
1   227227 160148 156152 197185 165165 203199 254242 153149 146128 186182 168164 173165      0      0
1   239239 168148 172156 185185 165165 199199 242242 157149 150146 186184 164164 165165      0      0
1   227227 164160 164152 197181 173169 203199 242238 149149 152140 180180 172168 169169      0      0
2   231223 168156 160156 189185 185173 207199 250230 153149 152152 194186 168168 169161 137129      0
2   231223 156152 156152 185185 177177 203199 246238 153149 150150 182180 168156 177161 133129 153149
2   239235 164156 168156 189185 177169 203199 238234 149149 164146 186180 160156 181165 133129 149149
2   235235 164160 164156 189185 181173 275199 250238 153149 154152 186184 176156 173169 207129 153149
2   235235 156148 152152 189185 185173 199199 250242 157155 150144 186182 168164 165161 129129 157155
2   223223 160156 156156 189181 173173 207199 250230 153149 152146 194186 168168 173169      0 153149
2   235231 156156 164156 197181 181169 211203 250242 149149 150136 186182 164156 177161 141133 149149
2   235227 168156 168164 193189 173173 211203 246242 155149 148142 182182 168164 173169      0 155149
2   235223 156156 164160 193193 173173 203195 242230 155149 148146 182182 168164 169157 133125 155149
2   235231 156152 152152 193189 177169 211203 242238 149149 168128 184184 164160 173165 141133 149149
2   231227 160156 168152 193193 185181 207203 246246      0 128128 186180 164152 169165      0 149149
2   227223 160156 156148 189185 173173 215203 246242      0 150144 184182 168160 173169      0 149149
2   235223 160160 160156 197189 169169 203199 238238      0 148142 180180 168160 169157      0 149149
2   223219 168156 164156 193189 181173 291195 246230      0 146134 186182 168152 169157      0 149149
2   239227 164160 160156 185185 173173 207195 250242 149149 148146 184180 168156 177165      0 149149
2   235223 156156 168164 189181 177169 279203 250250      0 152146 186184 168164 173169      0 149149
2   231227 168160 156156 189185 177173 203195 246238      0 136128 182182 164164 177161      0 155153
2   227223 168152 172168 193189 169165 199195 250238      0 152136 186186 172156 169157      0 149149
2   239227 152152 172168 189189 173165 199195 242238      0 148136 186184 164160 169149      0 157149
2   227223 160156 156156 189189 177173 207195 250246      0 160146 186186 168168 173169      0 149149
2   231223 152152 156156 189185 169165 211195 246234      0 146136 186182 156156 177169      0 157149
2   231223 156152 168156 189189 173165 203199 242238      0 138136 186184 164160 173169      0 157155
2   239231 152152 156156 189185 169165 211199 238234      0 138128 186184 168160 173169      0 149149
2   231223 160148 168152 193189 181177 207199 250234      0 146142 186186 176156 169161      0 149149
2   239235 164152 160156 189189 181169 223203 242238      0 146146 186180 160156 173169      0 149149
2   231223 156152 168156 189189 165165 207195 242238      0 146136 186180 156156 173169      0 157149
2   231231 164160 160152 185181 173169 207187 246242      0 150136 186182 164156 165157      0 153149
2   231223 156152 156152 189185 181169 195195 246238      0 138128 186182 156156 173169      0 149149
2   239235 156152 168156 189185 177169 195195 238230      0 150138 184184 160160 169165      0 157149
2   227227 164164 160156 189185 173165 215207 250230      0 156146 184180 164156 177157      0 149149
2   239235 156152 168168 189189 169165 199191 238234      0 138128 186184 160156 169169      0 157149
2   239227 156152 168152 189185 169165 199199 242238      0 152138 186180 156152 169157      0 149149
2   235227 164156 164152 189185 177169 203199 242230      0 144128 192180 176164 181165      0 149149
2   231223 156152 168156 189189 165165 203195 242238      0 146138 186184 164160 173169      0 155149
2   239235 156152 164156 193189 173165 211199 246242      0 146138 184182 168160 169169      0 157149
2   239231 156152 168156 189189 169165 203199 242238      0 138138 186184 164160 173169      0 149149
2   235227 168168 168148 189189 173169 211203 246242      0 148142 186182 168156 173173      0 149149
2   227223 164156 172164 193189 173169 211211 250242      0 148146 182182 172168 185169      0 155149
2   235227 156156 164160 189189 173173 195195 242230      0 142128 182182 168164 173169      0 155153
2   227227 168152 168160 193189 173169 203195 246238      0 148146 180180 160156 173165      0 155149
2   235235 156152 164156 189189 173173 211211 242242      0 148146 184182 164164 169165      0 149149
2   239235 160156 164160 197193 173173 203199 242238      0 148128 182180 168168 169165      0 155149
2   235223 160156 160160 189181 177177 199199 258246 149149 142136 184182 168164 173157 129129 149149
2   231223 168160 168164 189189 173169 207203 250250 149149 146142 186182 168164 169169 137133 149149
2   235223 164160 164160 185169 177169 207207 246230 149149 150144 192192 160156 181165 137137 149149
2   235227 164164 160156 185185 173169 207199 254230 149149 150144 192182 168160 173169 137129 149149
2   235231 160156 160152 189189 181165 203203 246246 149149 140134 186182 164160 173165 133133 149149
2   235231 160156 160156 185181 173173 199195 258238 149149 150136 186184 164160 165161 129125 149149
2   235219 164144 172148 189169 173169 207199 246238 149149 146146 186184 164152 169165 137129 149149
2   231223 164160 168160 201193 177177 207203 250238 149149 150134 184184 172164 173169      0 149149
2   235235 152144 172156 185185 177169 207195 246238 155149 146146 186182 164152 165165 137125 155149
2   231227 164160 160152 189185 181173 199199 250234 155149 146128 192184 164160 177177 129129 155149
