1   152148 168152 193185 177177 207195 238230 153149 168138 182180 164156 169161 153149
1   160156 156148 189189 173173 203195 242238 149149 148134 184180 172156 173165 149149
1   164160 168156 189177 169165 207195 254238 157149 154146 184182 156156 165157 157149
1   168160 160152 185185 177177 199199 238238      0 152148 184182 164160 169161 149149
1   172156 164156 181181 177165 215203 250246      0 142140 184182 168164 165165 149149
1   164160 164160 193189 177169 207199 238238      0 138136 186180 160156 173173 149149
1   168152 156156 193181 177173 207195 242238 149149 150146 186184 168160 173165 149149
1   156152 168152 193189 169165 211199 238238      0 150128 186182 164156 169161 149149
1   160152 164160 189185 177177 199195 246234      0 146138 186182 164160 173169 149149
1   160156 160156 189189 177169 207199 254246      0 146138 186186 160160 173173 149149
1   160156 160156 189189 177169 207199 254246      0 146138 186186 172164 169165 149149
1   160156 164156 185181 177173 203199 250238 149149 146138 186180 168156 173169 149149
1   168160 164160 185181 177177 207199 246234      0 152138 186184 172160 173169 157149
1   168156 156152 193185 193165 203203 246238      0 164146 184180 172160 169165 149149
1   160152 160156 197197 185165 211199 250250 149149 156148 186184 164160 161157 149149
1   164164 164152 193181 173173 215199 242238 149149 150146 186180 172156 169169 149149
1   160156 156156 189189 173165 271203 242242 149149 146146 186182 160156 173161 149149
1   160148 168152 189185 177177 207203 246242 149149 128128 186180 172160 169161 149149
1   160160 156152 189185 169165 203203 250246 149149 148144 186184 164156 177169 149149
1   168160 156156 193189 181165 215203 250246 149149 148128 186186 164156 173153 149149
1   160152 160156 185181 177169 199199 250242      0 156146 186182 168156 169161 149149
1   160156 168160 197185 177173 207195 250242 149149 144128 186184 160152 169169 149149
1   164152 164160 193189 193177 203203 246238 153149 148144 186182 164156 165165 153149
1   160156 164156 189185 173169 275207 242238      0 146128 184180 168156 177157 149149
1   164156 172148 189185 181169 199199 246246      0 146138 186186 160160 177165 149149
1   156152 156156 189189 177165 283203 238238      0 146128 182180 176164 165165 149149
1   160156 152152 193193 181169 203199 246242      0 158148 186180 164156 173169 149149
1   164160 160160 189185 177169 207195 250230      0 158150 192186 160152 173169 151149
1   160156 156152 197189 169169 199199 246238      0 158146 186182 168160 173169 149149
1   160160 152152 197189 169165 203195 242238      0 152146 186184 168160 169165 149149
1   168156 164152 189189 177173 207199 254238      0 136136 186180 172168 177169 149149
1   160156 168160 189185 169165 203199 242230      0 146146 186184 164164 165165 149149
1   160156 156152 185185 173173 207199 238238      0 146138 182182 176164 169169 149149
1   160160 168160 189189 169169 203199 242234      0 146146 192182 160156 169161 153149
1   156148 172156 197189 177173 211195 250238      0 136134 186182 172160 165165 149149
1   160156 168160 197185 177169 207199 250238      0 146140 186180 160160 165161 149149
1   156156 156152 193185 173165 279211 250242      0 146146 186182 168164 165157 149149
1   160152 168160 189189 177173 215199 250238      0 146146 192186 172156 165165 149149
1   152152 168160 197181 181169 199199 242242      0 158146 186182 164160 169165 149149
1   160152 168156 197189 177169 207207 246242      0 148146 186184 160156 165161 149149
1   148148 168156 189181 177177 203195 238234      0 152136 186184 164164 169165 149149
1   168160 160152 185185 177169 279203 238234      0 146136 186184 164156 169165 149149
1   160156 160160 181181 177173 207203 246238      0 146146 186184 172168 177169 149149
1   164156 168148 185185 193169 211199 254250      0 134128 182180 176164 173169 149149
1   156152 164152 197189 177173 287203 246238      0 152144 186186 168156 177165 153149
1   156156 164160 197193 177165 275199 250242      0 140136 186184 168156 169165 149149
1   160160 160156 189185 169165 207203 250242      0 152136 186184 160156 177173 149149
1   172164 160152 193185 173165 203199 258238      0 146128 186182 160156 165165 153149
1   152148 164156 193185 173173 207199 258238      0 148148 184184 172156 165165 153149
1   148148 164156 189185 177165 207203 258254      0 146134 184184 172164 173165 149149
1   164160 168160 193185 173173 203199 246230      0 148142 184180 172164 173165 149149
1   160160 168168 189189 177177 207203 250238      0 134134 182180 168164 169161 149149
1   168164 164148 193193 177169 283199 254230      0 146144 182182 168168 173169 149149
1   164152 164160 189185 165165 195195 246242 149149 146128 186180 168160 165165 149149
1   168160 156152 189185 185165 215191 242238 149149 148146 186186 164156 169153 149149
1   160160 164156 185185 177173 215207 254246 149149 148138 186184 168156 165165 149149
1   164152 160152 193189 173169 211199 242234      0 148136 186182 160156 173165 153149
1   168164 168156 189185 173169 207203 250230      0 138128 186184 168160 169165 149149
1   168152 152152 193189 177173 207203 242238      0 146134 182180 176172 177165 149149
1   168152 160156 197185 181177 291203 242230      0 146128 186186 160156 169165 149149
1   156152 164156 193181 173169 203199 242242      0 146138 186184 168164 169169 149149
1   164160 152152 193185 173165 203199 242234      0 146144 186186 168160 177169 149149
1   164164 168152 185181 169165 207199 242238      0 152152 180180 168156 177157 149149
1   156156 160156 189185 169165 287207 254238      0 134134 186182 168168 165161 153149
1   164160 160144 197193 173169 287203 242226      0 146146 186180 172164 185173 155149
1   160156 168152 193181 181169 207199 254234      0 146142 184184 164160 169165 153149
1   168164 156152 189185 173165 199191 242238      0 152146 186180 172164 161153 149149
1   164156 152144 193185 173165 207199 242238      0 142136 182182 168168 173169 149149
1   164160 156156 197189 177173 203199 246242      0 148148 182180 168160 181169 155149
1   168148 168160 189189 173169 287203 250230      0 146134 186180 176156 161157 149149
1   152152 164160 197189 169165 283199 246234      0 152128 184182 164160 173169 149149
1   156152 160156 197193 173165 215207 250246      0 148136 186186 168164 169165 149149
1   164160 168160 185181 177165 207207 250242      0 156146 186184 160160 173169 149149
1   156152 160152 185185 181169 203199 250238 149149 128128 186182 168156 173165 149149
1   168164 164164 189189 177169 207203 246238 149149 146146 186186 172160 177165 149149
1   156152 160152 193193 177173 207195 254230 149149 168138 186182 164160 173169 149149
1   156148 156156 189185 173165 211199 250238      0 146142 186184 176164 173161 149149
1   168156 160152 193193 173169 275199 246246      0 168150 186186 168160 165165 157149
1   152152 156156 189181 181173 207203 242238      0 146136 186184 168160 177165 149149
1   156152 164156 193189 185177 211207 254238      0 146128 186186 160160 173169 155149
1   160160 164152 189185 193177 199199 246238      0 164146 184182 172160 173173 153149
1   164148 164156 189189 181165 203199 250246      0 150128 186182 168168 169165 149149
1   160160 168168 193189 181169 207203 254246      0 138134 180180 172160 177169 149149
1   156152 156152 189185 181173 283203 242238      0 146146 186180 168160 169165 149149
1   156152 160148 189185 177177 211203 250238      0 160142 184184 176172 177161 149149
1   164160 164156 197185 173173 215199 250238 149149 146134 186186 164160 169157 149149
1   152152 168164 189185 193165 207207 250246 153149 158144 184182 164164 173169 153149
1   168152 156152 185185 169165 287203 250230      0 142134 186186 160160 165153 149149
1   152144 164152 189185 181169 207195 250238      0 146134 186184 164160 165165 149149
1   164156 164160 185185 177173 199195 250246      0 162142 186184 164156 169165 149149
1   164160 164156 189185 165165 203199 250238 149149 148138 186184 160152 169169 149149
1   160152 160152 185181 177169 207191 250238      0 152148 186180 168152 185165 149149
1   152152 164148 193189 177169 199191 242242      0 146146 186186 164160 169165 149149
1   156148 160160 197197 177169 291203 246238      0 150146 186186 164160 169165 149149
1   168160 156152 189177 173165 291203 250230      0 146128 186182 160156 165165 149149
1   164164 168156 201193 169165 199199 250242      0 160142 188184 164164 177169 157149
1   160160 160156 185177 185173 207203 246238      0 164160 184180 172156 177165 149149
1   164152 160148 193181 173169 215199 246238      0 138134 186184 168156 169169 149149
1   160156 164160 193185 173169 283203 258242      0 146146 180180 164164 177165 153149
1   168164 160156 193193 169165 215195 250242      0 144134 186186 160160 173165 149149
1   168156 152152 193185 173173 203195 238230      0 168146 186184 172160 173169 149149
1   168160 160156 189185 169165 207203 242230      0 150142 186186 164160 185153 149149
1   168164 164152 193189 177165 207203 246238      0 138134 182180 168160 177165 149149
1   156152 164152 189189 177169 207199 250230 149149 160160 186182 172168 173173 149149
1   156156 156148 193189 165165 207195 250250      0 134128 184180 176168 169165 149149
1   156152 160148 189189 181177 215215 254238      0 150134 180180 164156 173165 149149
1   156148 168152 189185 165165 207195 246238      0 128128 192186 168160 173165 149149
1   160160 160156 189189 173169 207203 238226      0 160134 184182 168156 165161 149149
1   168152 156156 189185 185177 203203 258238      0 146134 186186 160160 173165 149149
1   164152 168164 197185 169165 203199 238238      0 148128 184182 168168 173169 149149
1   160156 164156 189181 169165 207203 258246      0 148146 186184 168164 169149 149149
1   160156 160156 193189 177165 295211 246238      0 128128 186184 160156 165161 149149
1   156156 160152 197189 177165 203195 250238 149149 142142 184184 168156 169169 149149
1   160152 160156 193193 165165 207199 246246      0 146128 186180 160156 173165 149149
1   164148 160156 189185 177165 203199 246242 153149 150128 186182 168164 165161 153149
1   160156 156152 197185 173165 203199 254250 149149 146128 186182 168160 173165 149149
1   160156 164152 197189 169165 203203 250242      0 140128 180180 172172 169169 149149
1   168156 172156 193185 181165 279199 242242      0 150128 184182 168164 169165 157149
1   168152 164152 189181 169169 203199 238230      0 160152 186184 172172 173169 149149
1   156152 168156 189181 185173 199199 250226      0 152146 186184 168164 173169 157149
1   160156 164156 189181 169165 207199 246242      0 154144 188186 164160 169161 149149
1   164160 164164 193189 165161 211203 246238      0 138134 186184 168164 169165 149149
1   164160 168152 185181 177173 203191 238238      0 150128 186182 164156 165157 149149
1   168164 164164 185185 177165 207191 242238      0 152146 186180 172160 169161 149149
1   168156 160144 193185 169165 207195 250234      0 160146 184182 172156 173161 155149
1   164160 168164 181181 173165 203199 246238      0 154128 186182 164164 165165 149149
1   168160 168164 189189 169169 215191 242238      0 148146 186184 160156 169165 149149
1   164144 168164 197189 173165 207203 246238      0 152150 186180 160156 165165 149149
1   160148 168156 193193 173173 207199 246242      0 170150 184182 172168 173161 149149
1   160152 176148 197193 169165 275207 250238      0 146146 186184 172164 169165 149149
1   160156 164156 189185 177177 203199 242238      0 138138 186186 168156 161161 149149
1   168152 156148 189185 173169 207199 250246      0 146128 184180 172156 169169 149149
1   176152 156156 193189 173173 211195 246246      0 150136 184184 172160 169165 149149
1   156156 164160 181181 177173 203199 238234      0 150142 192184 160156 173161 149149
1   172156 160156 193181 177165 203199 246234      0 150146 184184 164164 181173 149149
1   160160 156156 197189 177165 211211 250250      0 146146 186186 172160 173161 149149
1   172152 164156 189185 173165 283203 246242      0 146128 186186 164156 169161 149149
1   168156 152152 189181 177177 203195 250238      0 152146 186186 160156 177165 149149
1   152148 168168 189181 181165 207195 246238      0 144144 186180 172160 169169 149149
1   164160 160152 185181 177165 203195 242238      0 146146 186184 172164 173169 151149
1   160152 168160 197193 169169 207199 242238      0 170142 184182 168156 173169 149149
1   160152 164156 189185 173165 211207 250246      0 158152 182180 172164 173169 149149
1   164160 164164 185185 181173 199199 238234      0 152146 186180 172160 169165 149149
1   160152 168160 189185 181177 283203 258246      0 146144 186186      0 165165      0
1   160148 168160 185185 173169 203199 246242      0 160128 186180 160160 169165 149149
1   168160 176160 189185 185169 207203 246238      0 128128 186186 168160 169165 149149
1   168156 172156 193185 181165 279199 242242 157149 150128 184182 168164 169165 157149
2   168156 160156 189185 185173 207199 250230 153149 152152 194186 168168 169161      0
2   156152 156152 185185 177177 203199 246238 153149 150150 182180 168156 177161 153149
2   164156 168156 189185 177169 203199 238234 149149 164146 186180 160156 181165 149149
2   164160 164156 189185 181173 275199 250238 153149 154152 186184 176156 173169 153149
2   156148 152152 189185 185173 199199 250242 157155 150144 186182 168164 165161 157155
2   160156 156156 189181 173173 207199 250230 153149 152146 194186 168168 173169 153149
2   156156 164156 197181 181169 211203 250242 149149 150136 186182 164156 177161 149149
2   168156 168164 193189 173173 211203 246242 155149 148142 182182 168164 173169 155149
2   156156 164160 193193 173173 203195 242230 155149 148146 182182 168164 169157 155149
2   156152 152152 193189 177169 211203 242238 149149 168128 184184 164160 173165 149149
2   160156 168152 193193 185181 207203 246246      0 128128 186180 164152 169165 149149
2   160156 156148 189185 173173 215203 246242      0 150144 184182 168160 173169 149149
2   160160 160156 197189 169169 203199 238238      0 148142 180180 168160 169157 149149
2   168156 164156 193189 181173 291195 246230      0 146134 186182 168152 169157 149149
2   164160 160156 185185 173173 207195 250242 149149 148146 184180 168156 177165 149149
2   156156 168164 189181 177169 279203 250250      0 152146 186184 168164 173169 149149
2   168160 156156 189185 177173 203195 246238      0 136128 182182 164164 177161 155153
2   168152 172168 193189 169165 199195 250238      0 152136 186186 172156 169157 149149
2   152152 172168 189189 173165 199195 242238      0 148136 186184 164160 169149 157149
2   160156 156156 189189 177173 207195 250246      0 160146 186186 168168 173169 149149
2   152152 156156 189185 169165 211195 246234      0 146136 186182 156156 177169 157149
2   156152 168156 189189 173165 203199 242238      0 138136 186184 164160 173169 157155
2   152152 156156 189185 169165 211199 238234      0 138128 186184 168160 173169 149149
2   160148 168152 193189 181177 207199 250234      0 146142 186186 176156 169161 149149
2   164152 160156 189189 181169 223203 242238      0 146146 186180 160156 173169 149149
2   156152 168156 189189 165165 207195 242238      0 146136 186180 156156 173169 157149
2   164160 160152 185181 173169 207187 246242      0 150136 186182 164156 165157 153149
2   156152 156152 189185 181169 195195 246238      0 138128 186182 156156 173169 149149
2   156152 168156 189185 177169 195195 238230      0 150138 184184 160160 169165 157149
2   164164 160156 189185 173165 215207 250230      0 156146 184180 164156 177157 149149
2   156152 168168 189189 169165 199191 238234      0 138128 186184 160156 169169 157149
2   156152 168152 189185 169165 199199 242238      0 152138 186180 156152 169157 149149
2   164156 164152 189185 177169 203199 242230      0 144128 192180 176164 181165 149149
2   156152 168156 189189 165165 203195 242238      0 146138 186184 164160 173169 155149
2   156152 164156 193189 173165 211199 246242      0 146138 184182 168160 169169 157149
2   156152 168156 189189 169165 203199 242238      0 138138 186184 164160 173169 149149
2   168168 168148 189189 173169 211203 246242      0 148142 186182 168156 173173 149149
2   164156 172164 193189 173169 211211 250242      0 148146 182182 172168 185169 155149
2   156156 164160 189189 173173 195195 242230      0 142128 182182 168164 173169 155153
2   168152 168160 193189 173169 203195 246238      0 148146 180180 160156 173165 155149
2   156152 164156 189189 173173 211211 242242      0 148146 184182 164164 169165 149149
2   160156 164160 197193 173173 203199 242238      0 148128 182180 168168 169165 155149
2   160156 160160 189181 177177 199199 258246 149149 142136 184182 168164 173157 149149
2   168160 168164 189189 173169 207203 250250 149149 146142 186182 168164 169169 149149
2   164160 164160 185169 177169 207207 246230 149149 150144 192192 160156 181165 149149
2   164164 160156 185185 173169 207199 254230 149149 150144 192182 168160 173169 149149
2   160156 160152 189189 181165 203203 246246 149149 140134 186182 164160 173165 149149
2   160156 160156 185181 173173 199195 258238 149149 150136 186184 164160 165161 149149
2   164144 172148 189169 173169 207199 246238 149149 146146 186184 164152 169165 149149
2   164160 168160 201193 177177 207203 250238 149149 150134 184184 172164 173169 149149
2   152144 172156 185185 177169 207195 246238 155149 146146 186182 164152 165165 155149
2   164160 160152 189185 181173 199199 250234 155149 146128 192184 164160 177177 155149
2   156152 160152 189185 185173 203199 254238 149149 146130 182182 168168 169165 149149
2   164144 172148 185169 173169 207203 246238 155149 146144 186180 156152 169165 155149
2   152148 164164 193193 177173 207203 242242 149149 136128 186186 176152 169169 149149
2   156148 160148 185181 169169 199195 254242 149149 146128 186186 176168 165165 149149
2   160152 160156 193185 173173 199199 250246 149149 148134 186186 164156 173165 149149
2   164160 156148 189181 177169 203199 238238 149149 150146 186184 164160 181173 149149
2   164152 156156 189189 169165 279191 242230 149149 146134 186184 164152 173165 149149
2   160148 164148 201173 181177 203203 242242 149149 164156 186180 164156 169169 149149
2   152148 164156 193185 177177 279195 242238 149149 146134 186186 176168 169165 149149
2   168168 160156 193189 177169 207199 250246 149149 152128 186184 168168 169169 149149
2   168168 160156 193189 177169 207199 250246 149149 152134 186184 168168 169169 149149
2   168148 164160 193193 177173 279207 250242 149149 134128 186186 176168 169169 149149
2   160144 172168 185185 169165 207203 246246 155149 144140 192180 160156 169169 155149
2   168160 168156 189189 173173 207199 246238 149149 148146 186186 172156 181169 149149
2   168152 152152 193193 177165 203203 242242 149149 168148 186184 168160 165165 149149
2   156148 164156 197193 177169 279211 242230 149149 134128 186186 176160 173169 149149
2   168152 152152 193193 177173 279199 242242 149149 168148 186180 168156 165165 149149
2   156152 168156 193189 185169 203199 242234 149149 146138 186186 168160 169165 149149
2   164156 160160 185181 185173 207203 238230 149149 146140 192180 168160 173169 149149
2   160156 160152 189185 177173 267203 246238 149149 134128 186186 176160 177165 149149
2   160160 168160 193185 177169 267203 250238 149149 150128 186184 172160 169165 149149
2   152144 172156 189185 177169 279199 246242 155149 144134 186180 168160 173169 155149
2   164148 164148 185185 185177 203203 242238 149149 146140 186180 168160 169165 149149
2   164164 160156 189185 181169 207203 246242 155149 146140 192186 160156 173169 155149
2   168160 168156 189189 177173 203199 254242 155149 150136 186186 160156 169165 155149
2   164160 160156 189185 173169 207199 238238 149149 146140 186186 168164 169165 149149
2   168164 168152 189181 177165 211207 242230 149149 146138 186182 168164 169165 149149
2   156152 172156 189185 169165 279203 246230 149149 144140 186180 156152 173169 149149
2   152152 168156 193189 173165 199195 246246 157149 138136 186184 172160 181157 157149
2   164152 160156 189185 169169 207199 242234 155149 146140 186182 164164 165165 155149
2   164148 164160 193193 185177 207207 242238 149149 128128 186180 168148 177169 149149
2   164148 176160 193181 177173 203199 246234 149149 164138 186184 156156 169169 149149
2   164144 160152 185181 177173 207207 250242 149149 150146 186186 168164 169169 149149
2   160160 164164 189185 177165 203199 242242 149149 138128 186184 160152 173169 149149
2   156144 172152 193185 185173 203199 246242 155149 146144 186180 160156 165165 155149
2   164156 160160 197185 169169 279203 254230 149149 146146 186186 176152 165161 149149
2   168160 164156 193193 173173 275199 250246 149149 146130 186182 152152 169165 149149
2   160156 164156 189181 177177 211191 242242 149149 152146 186180 164160 169161 149149
2   164160 160160 193185 177177 207199 238238 149149 164150 186184 176164 173165 149149
2   164160 160156 197189 177169 207203 242230 155149 150146 192186 156152 169165 155149
2   164152 168160 201185 177177 267207 238238 149149 134128 186184 176172 173165 149149
2   160152 164148 185173 177165 203203 246242 149149 140134 182180 160156 169169 149149
2   152144 172156 189185 173169 199199 246246 149149 150136 186186 172156 169165 149149
2   164152 168156 189185 185165 199195 250242 149149 146146 186180 160156 173169 149149
2   168160 160156 189185 173169 207207 250250 149149 152146 186186 168164 169169 149149
2   164164 160156 189189 177169 279207 242242 153149 146140 186186 156152 173169 153149
2   168164 160156 193181 169169 203195 238234 149149 146134 186186 164164 169169 149149
2   168156 168156 189189 185177 211199 242230 149149 152146 184182 176164 173173 149149
2   164152 160156 193185 173169 207207 238238 149149 140134 192180 168160 177161 149149
2   168164 168160 189185 177165 211207 250230 149149 142134 186186 168164 169165 149149
2   164160 152148 189189 181165 203199 242242 149149 154134 186186 164164 173169 149149
2   168156 168160 193189 173173 203195 246230 155149 148128 182180 164156 173157 155149
2   164152 164156 197189 169165 279199 242230 149149 146144 186186 164164 173165 149149
2   156152 152152 193181 177169 203195 242238      0 148148 184184 164160 173165 149149
2   164164 160156 189185 181169 207207 242230      0 140134 186186 168156 173169 149149
2   164152 172156 193189 173165 203199 246246      0 136136 186186 164156 169169 157149
2   160144 172168 193189 185169 199199 246242      0 150146 186184 164160 177165 149149
2   168156 160148 189185 177173 199199 250246      0 152152 194186 168164 169165 149149
2   168156 160148 189185 185181 199199 254250      0 152134 186182 168160 169161 153153
2   156152 164152 189169 173169 199199 242238 149149 146134 186186 168160 173169 149149
2   164152 168156 189189 177173 279199 242242      0 144128 180180 160156 169169 155149
2   160156 164164 185181 177169 275207 242238      0 152146 186184 172164 165165 149149
2   160156 160156 189189 181173 207203 246238      0 128128 186184 164160 177169 149149
2   168156 164156 193185 181173 291203 246242      0 148136 186182 168168 169157 155149
2   164160 168156 201185 181169 207199 238234      0 146134 184180 168164 165161 149149
2   160160 168156 193189 169169 203195 250242      0 150146 192184 172160 169165 149149
2   164160 168160 185185 177177 203199 246238      0 150142 184180 160160 165165 149149
2   160156 172160 185181 173173 203199 230230      0 152152 186180 168160 161161 153149
2   156152 156152 193189 177169 203195 246242      0 168148 186184 168160 165165 149149
2   160160 164156 185185 169169 211203 242242      0 146134 192186 160156 173165 149149
2   164164 168160 193181 177173 203199 254234      0 146140 180180 168160 165161 149149
2   160156 156156 193185 173169 195195 250242      0 152146 184184 164164 169165 149149
