loci	ind	k	runs	elpdmean	elpdsd	elpdmin	elpdmax	lnk1	lnk1max	lnk1min	lnk2	lnk2max	lnk2min	deltaK	drv1	drv1max	drv1min	drv2	drv2max	drv2min	drv3
11	1370	22	10	-46185.72	2709.40515398573	-48895.1251539857	-43476.3148460143	-782.800000000003	-310.334763649769	-1255.26523635024	970.330000000002	1240.8384750102	699.821524989799	0.358133961092004	-782.800000000003	-310.334763649769	-1255.26523635024	970.330000000002	1240.8384750102	699.821524989799	0.358133961092004
11	1370	23	10	-45998.19	3452.37886534617	-49450.5688653462	-42545.8111346538	187.529999999999	930.503711360435	-555.443711360437	4457.25	9343.68503311388	-429.185033113884	1.29106629771732	187.529999999999	930.503711360435	-555.443711360437	4457.25	9343.68503311388	-429.185033113884	1.29106629771732
11	1370	24	10	-50267.91	9081.78760982049	-59349.6976098205	-41186.1223901795	-4269.72	1359.68874447432	-9899.12874447432	9000.36000000001	9563.19298597343	8437.52701402658	0.991033966734431	-4269.72	1359.68874447432	-9899.12874447432	9000.36000000001	9563.19298597343	8437.52701402658	0.991033966734431
11	1370	25	10	-45537.27	2889.54587937274	-48426.8158793727	-42647.7241206273	4730.64000000001	10922.8817304478	-1461.60173044774	5839.88000000001	11985.7598162903	-305.999816290319	2.02103729921316	4730.64000000001	10922.8817304478	-1461.60173044774	5839.88000000001	11985.7598162903	-305.999816290319	2.02103729921316
11	1370	26	10	-46646.51	2935.90779353016	-49582.4177935302	-43710.6022064698	-1109.24000000001	-1062.87808584259	-1155.60191415742	2964.88999999999	8064.63511525244	-2134.85511525246	1.00987163375284	-1109.24000000001	-1062.87808584259	-1155.60191415742	2964.88999999999	8064.63511525244	-2134.85511525246	1.00987163375284
11	1370	27	10	-50720.64	8082.01482294002	-58802.65482294	-42638.62517706	-4074.13	1071.97702940987	-9220.23702940986	6819.50999999999	6845.84238549352	6793.17761450647	0.843788355923757	-4074.13	1071.97702940987	-9220.23702940986	6819.50999999999	6845.84238549352	6793.17761450647	0.843788355923757
11	1370	28	10	-47975.26	2962.24017902368	-50937.5001790237	-45013.0198209763	2745.38	7865.15464391634	-2374.39464391635	6642.53	12824.8045944555	460.255405544489	2.24240088532906	2745.38	7865.15464391634	-2374.39464391635	6642.53	12824.8045944555	460.255405544489	2.24240088532906
11	1370	29	10	-51872.41	14264.2894173955	-66136.6994173955	-37608.1205826045	-3897.15	7404.89923837185	-15199.1992383719	7439.33000000001	9156.16016051317	5722.49983948685	0.5215352677104	-3897.15	7404.89923837185	-15199.1992383719	7439.33000000001	9156.16016051317	5722.49983948685	0.5215352677104
11	1370	30	10	-48330.23	4679.07033953683	-53009.3003395368	-43651.1596604632	3542.18000000001	13127.3990778587	-6043.03907785869	4499.67000000001	11563.0413798117	-2563.7013798117	0.961658977848455	3542.18000000001	13127.3990778587	-6043.03907785869	4499.67000000001	11563.0413798117	-2563.7013798117	0.961658977848455
11	1370	31	10	-49287.72	7200.91803758382	-56488.6380375838	-42086.8019624162	-957.490000000005	1564.35769804698	-3479.33769804699	841.089999999997	2275.21094460196	-593.030944601972	0.116803162542621	-957.490000000005	1564.35769804698	-3479.33769804699	841.089999999997	2275.21094460196	-593.030944601972	0.116803162542621
11	1370	32	10	-51086.3	11156.8866802328	-62243.1866802328	-39929.4133197672	-1798.58	2157.38864264895	-5754.54864264896	3226.56	9343.94721999406	-2890.82721999406	0.289198957780638	-1798.58	2157.38864264895	-5754.54864264896	3226.56	9343.94721999406	-2890.82721999406	0.289198957780638
11	1370	33	10	-56111.44	21230.2425428758	-77341.6825428758	-34881.1974571242	-5025.14	5048.21586264302	-15098.495862643	2533.38	9125.72030838094	-4058.96030838093	0.119328829846559	-5025.14	5048.21586264302	-15098.495862643	2533.38	9125.72030838094	-4058.96030838093	0.119328829846559
11	1370	34	10	-58603.2	17749.2269886137	-76352.4269886137	-40853.9730113863	-2491.75999999999	989.255554262087	-5972.77555426208	11173.79	12815.774712603	9531.80528739703	0.629536712058958	-2491.75999999999	989.255554262087	-5972.77555426208	11173.79	12815.774712603	9531.80528739703	0.629536712058958
11	1370	35	10	-49921.17	12626.2267217487	-62547.3967217487	-37294.9432782513	8682.03	13805.030266865	3559.02973313495	25452.26	33412.6857586847	17491.8342413153	2.01582472427479	8682.03	13805.030266865	3559.02973313495	25452.26	33412.6857586847	17491.8342413153	2.01582472427479
11	1370	36	10	-66691.4	25709.6527472984	-92401.0527472984	-40981.7472527016	-16770.23	-3686.80397445029	-29853.6560255497	30567.15	32281.0609169344	28853.2390830656	1.18893671184307	-16770.23	-3686.80397445029	-29853.6560255497	30567.15	32281.0609169344	28853.2390830656	1.18893671184307
11	1370	37	10	-52894.48	10912.3158048143	-63806.7958048143	-41982.1641951857	13796.92	28594.2569424841	-1000.41694248408	24104.17	34065.2589153485	14143.0810846515	2.20889593292064	13796.92	28594.2569424841	-1000.41694248408	24104.17	34065.2589153485	14143.0810846515	2.20889593292064
11	1370	38	10	-63201.73	15748.5638319499	-78950.2938319499	-47453.1661680501	-10307.25	-5471.00197286441	-15143.4980271356	4124.23000000002	21570.3547055194	-13321.8947055194	0.261879752592614	-10307.25	-5471.00197286441	-15143.4980271356	4124.23000000002	21570.3547055194	-13321.8947055194	0.261879752592614
11	1370	39	10	-77633.21	38030.9365646049	-115664.146564605	-39602.2734353951	-14431.48	7850.89273265498	-36713.852732655	31907.33	36976.2108806624	26838.4491193377	0.838983545561587	-14431.48	7850.89273265498	-36713.852732655	31907.33	36976.2108806624	26838.4491193377	0.838983545561587
11	1370	40	10	-60157.36	20817.4447126122	-80974.8047126122	-39339.9152873878	17475.85	34689.3418519927	262.358148007355	27599.64	34116.1519340312	21083.1280659688	1.32579384170425	17475.85	34689.3418519927	262.358148007355	27599.64	34116.1519340312	21083.1280659688	1.32579384170425
11	1370	41	10	-70281.15	31514.4246305737	-101795.574630574	-38766.7253694263	-10123.79	573.189917961492	-20820.7699179615	4445.78000000001	6081.43068908216	2810.12931091787	0.141071272984211	-10123.79	573.189917961492	-20820.7699179615	4445.78000000001	6081.43068908216	2810.12931091787	0.141071272984211
11	1370	42	10	-84850.72	43847.0552376173	-128697.775237617	-41003.6647623827	-14569.57	-2236.93939295637	-26902.2006070436	20802.57	22209.439284284	19395.7007157161	0.474434825492067	-14569.57	-2236.93939295637	-26902.2006070436	20802.57	22209.439284284	19395.7007157161	0.474434825492067
11	1370	43	10	-78617.72	32921.2939148577	-111539.013914858	-45696.4260851423	6233	17158.7613227597	-4692.76132275968	179.080000000002	8581.07315058218	-8222.91315058218	0.00543964038786402	6233	17158.7613227597	-4692.76132275968	179.080000000002	8581.07315058218	-8222.91315058218	0.00543964038786402
11	1370	44	10	-72205.64	35445.0620870352	-107650.702087035	-36760.5779129648	6412.08	8935.8481721775	3888.3118278225	33753.86	49723.8117809607	17783.9082190393	0.952286665971062	6412.08	8935.8481721775	3888.3118278225	33753.86	49723.8117809607	17783.9082190393	0.952286665971062
11	1370	45	10	-99547.42	53938.7820401734	-153486.202040173	-45608.6379598266	-27341.78	-8848.06004686176	-45835.4999531382	58241.07	75611.5706808273	40870.5693191727	1.07976242319714	-27341.78	-8848.06004686176	-45835.4999531382	58241.07	75611.5706808273	40870.5693191727	1.07976242319714
11	1370	46	10	-68648.13	18074.5614062078	-86722.6914062078	-50573.5685937922	30899.29	66763.5106339656	-4964.93063396557	48309.73	58758.8970577677	37860.5629422323	2.67280233883892	30899.29	66763.5106339656	-4964.93063396557	48309.73	58758.8970577677	37860.5629422323	2.67280233883892
11	1370	47	10	-86058.57	43489.6149824057	-129548.184982406	-42568.9550175943	-17410.44	8004.61357619789	-42825.4935761979	5404.49999999999	25673.3450765823	-14864.3450765823	0.124271047287644	-17410.44	8004.61357619789	-42825.4935761979	5404.49999999999	25673.3450765823	-14864.3450765823	0.124271047287644
11	1370	48	10	-108873.51	48635.8234820213	-157509.333482021	-60237.6865179787	-22814.94	-17668.7315003844	-27961.1484996155	1308.48000000001	30771.9046648913	-28154.9446648913	0.0269036258938579	-22814.94	-17668.7315003844	-27961.1484996155	1308.48000000001	30771.9046648913	-28154.9446648913	0.0269036258938579
11	1370	49	10	-132996.93	83245.4566465282	-216242.386646528	-49751.4733534718	-24123.42	10486.2131645069	-58733.0531645069	30196.31	37926.9915128888	22465.6284871112	0.362738234811033	-24123.42	10486.2131645069	-58733.0531645069	30196.31	37926.9915128888	22465.6284871112	0.362738234811033
11	1370	50	10	-126924.04	125585.771323924	-252509.811323924	-1338.26867607617	6072.88999999998	48413.2046773957	-36267.4246773957	12004.65	27380.1549415867	-3370.85494158682	0.0955892524562861	6072.88999999998	48413.2046773957	-36267.4246773957	12004.65	27380.1549415867	-3370.85494158682	0.0955892524562861
11	1370	51	10	-132855.8	98620.961588115	-231476.761588115	-34234.838411885	-5931.75999999998	21033.0497358089	-32896.5697358089	337420.25	1311536.94928979	-636696.449289788	3.42138470936044	-5931.75999999998	21033.0497358089	-32896.5697358089	337420.25	1311536.94928979	-636696.449289788	3.42138470936044
11	1370	52	10	-476207.81	1099702.47061371	-1575910.28061371	623494.660613711	-343352.01	657729.499025597	-1344433.5190256	623686.62	626892.997097339	620480.242902661	0.567141237440286	-343352.01	657729.499025597	-1344433.5190256	623686.62	626892.997097339	620480.242902661	0.567141237440286
11	1370	53	10	-195873.2	101827.338685454	-297700.538685454	-94045.8613145457	280334.61	1278209.74192826	-717540.521928257	505400.41	1002409.16499528	8391.65500472387	4.96330765906774	280334.61	1278209.74192826	-717540.521928257	505400.41	1002409.16499528	8391.65500472387	4.96330765906774
11	1370	54	10	-420939	602693.715618435	-1023632.71561844	181754.715618435	-225065.8	275800.576932981	-725932.176932981	289279.2	439405.989469864	139152.410530136	0.479977130179904	-225065.8	275800.576932981	-725932.176932981	289279.2	439405.989469864	139152.410530136	0.479977130179904
11	1370	55	10	-356725.6	251954.128155319	-608679.728155319	-104771.471844681	64213.4	414952.987463117	-286526.187463117	2293.11000000004	245272.645972316	-240686.425972315	0.00910129957698666	64213.4	414952.987463117	-286526.187463117	2293.11000000004	245272.645972316	-240686.425972315	0.00910129957698666
11	1370	56	10	-294805.31	359714.17964612	-654519.48964612	64908.8696461199	61920.29	169680.341490801	-45839.7614908014	609777.29	1532613.78587612	-313059.205876118	1.69517167935912	61920.29	169680.341490801	-45839.7614908014	609777.29	1532613.78587612	-313059.205876118	1.69517167935912
11	1370	57	10	-842662.31	1390310.72701304	-2232973.03701304	547648.417013039	-547857	482739.547366919	-1578453.54736692	310233.05	1184075.75093204	-563609.650932037	0.223139363001614	-547857	482739.547366919	-1578453.54736692	310233.05	1184075.75093204	-563609.650932037	0.223139363001614
11	1370	58	10	-1080286.26	1233556.88057816	-2313843.14057816	153270.620578157	-237623.95	-80870.1035651178	-394377.796434882	618039.71	988286.042596988	247793.377403012	0.501022465790414	-237623.95	-80870.1035651178	-394377.796434882	618039.71	988286.042596988	247793.377403012	0.501022465790414
11	1370	59	10	-699870.5	706556.701546287	-1406427.20154629	6686.20154628705	380415.76	907415.93903187	-146584.41903187	391947.23	552249.394379784	231645.065620216	0.554728628491146	380415.76	907415.93903187	-146584.41903187	391947.23	552249.394379784	231645.065620216	0.554728628491146
11	1370	60	10	-711401.97	1393859.04495794	-2105261.01495794	682457.074957941	-11531.47	675770.873411654	-698833.813411654	657416.23	700402.105772885	614430.354227115	0.47165187353635	-11531.47	675770.873411654	-698833.813411654	657416.23	700402.105772885	614430.354227115	0.47165187353635
11	1370	61	10	-1380349.67	749542.577319172	-2129892.24731917	-630807.092680828	-668947.7	-24631.2323612312	-1313264.16763877	204338.93	717223.366102958	-308545.506102958	0.272618175648997	-668947.7	-24631.2323612312	-1313264.16763877	204338.93	717223.366102958	-308545.506102958	0.272618175648997
11	1370	62	10	-2253636.3	1906743.4810609	-4160379.7810609	-346892.818939101	-873286.63	283914.273741727	-2030487.53374173	886948.14	1825275.37177947	-51379.0917794693	0.465163850727581	-873286.63	283914.273741727	-2030487.53374173	886948.14	1825275.37177947	-51379.0917794693	0.465163850727581
11	1370	63	10	-2239974.79	2125617.15302316	-4365591.94302316	-114357.636976843	13661.5099999998	232535.181962258	-205212.161962258	420213.25	1322812.54835881	-482386.048358809	0.197689997656611	13661.5099999998	232535.181962258	-205212.161962258	420213.25	1322812.54835881	-482386.048358809	0.197689997656611
11	1370	64	10	-1806100.03	1004144.18270209	-2810244.21270209	-801955.84729791	433874.76	1555347.73032107	-687598.210321067	399105.79	1292913.36349984	-494701.783499839	0.397458648743083	433874.76	1555347.73032107	-687598.210321067	399105.79	1292913.36349984	-494701.783499839	0.397458648743083
11	1370	65	10	-1771331.06	1231809.57952332	-3003140.63952332	-539521.480476682	34768.97	262434.366821228	-192896.426821228	621851.07	655887.650768973	587814.489231027	0.504827272280706	34768.97	262434.366821228	-192896.426821228	621851.07	655887.650768973	587814.489231027	0.504827272280706
11	1370	66	10	-2358413.16	1493511.55711352	-3851924.71711352	-864901.602886481	-587082.1	-325380.1224098	-848784.077590201	989225.62	1372674.14216432	605777.097835679	0.662348821666876	-587082.1	-325380.1224098	-848784.077590201	989225.62	1372674.14216432	605777.097835679	0.662348821666876
11	1370	67	10	-1956269.64	848361.057358997	-2804630.697359	-1107908.582641	402143.52	1047294.01975452	-243006.979754521	880928.24	900809.574259973	861046.905740026	1.03838835170297	402143.52	1047294.01975452	-243006.979754521	880928.24	900809.574259973	861046.905740026	1.03838835170297
11	1370	68	10	-2435054.36	1473630.22285355	-3908684.58285355	-961424.137146455	-478784.72	146484.445494548	-1104053.88549455	1348822.42	1502293.14295557	1195351.69704443	0.915305888195027	-478784.72	146484.445494548	-1104053.88549455	1348822.42	1502293.14295557	1195351.69704443	0.915305888195027
11	1370	69	10	-1565016.66	1001831.78031457	-2566848.44031457	-563184.879685433	870037.7	1341836.14253898	398239.257461021	1829511.77	2081653.01606989	1577370.52393011	1.82616663390889	870037.7	1341836.14253898	398239.257461021	1829511.77	2081653.01606989	1577370.52393011	1.82616663390889
11	1370	70	10	-2524490.73	782174.583845481	-3306665.31384548	-1742316.14615452	-959474.07	-739816.873530915	-1179131.26646909	1313550.31	1839686.96689202	787413.65310798	1.67935693274776	-959474.07	-739816.873530915	-1179131.26646909	1313550.31	1839686.96689202	787413.65310798	1.67935693274776
11	1370	71	10	-2170414.49	1527968.43720659	-3698382.92720659	-642446.052793413	354076.24	1099870.09336111	-391717.613361106	57559.0500000005	781650.655679094	-666532.555679093	0.0376703134687973	354076.24	1099870.09336111	-391717.613361106	57559.0500000005	781650.655679094	-666532.555679093	0.0376703134687973
11	1370	72	10	-1873897.3	1506266.18952457	-3380163.48952457	-367631.110475425	296517.19	318219.437682012	274814.942317988	598856.52	729299.07177626	468413.968223739	0.397576818868262	296517.19	318219.437682012	274814.942317988	598856.52	729299.07177626	468413.968223739	0.397576818868262
11	1370	73	10	-2176236.63	1658410.98898285	-3834647.61898285	-517825.641017153	-302339.33	-150194.530541728	-454484.129458272	646080.12	1063472.26697609	228687.973023912	0.389577809295789	-302339.33	-150194.530541728	-454484.129458272	646080.12	1063472.26697609	228687.973023912	0.389577809295789
11	1370	74	10	-1832495.84	1088874.04254849	-2921369.88254849	-743621.797451513	343740.79	913277.736434359	-225796.15643436	589383.16	1082164.13929975	96602.1807002523	0.541277628972182	343740.79	913277.736434359	-225796.15643436	589383.16	1082164.13929975	96602.1807002523	0.541277628972182
11	1370	75	10	-2078138.21	1165630.0096831	-3243768.2196831	-912508.2003169	-245642.37	-168886.402865388	-322398.337134612	1521858.51	1556225.57005015	1487491.44994985	1.30561026857377	-245642.37	-168886.402865388	-322398.337134612	1521858.51	1556225.57005015	1487491.44994985	1.30561026857377
11	1370	76	10	-801922.07	1054506.98249834	-1856429.05249834	252584.91249834	1276216.14	1387339.16718476	1165093.11281524	2170466.1	2350387.80157671	1990544.39842328	2.05827570231705	1276216.14	1387339.16718476	1165093.11281524	2170466.1	2350387.80157671	1990544.39842328	2.05827570231705
11	1370	77	10	-1696172.03	1345551.71125981	-3041723.74125981	-350620.318740185	-894249.96	-603205.231238526	-1185294.68876147	1619346.77	1651747.14107392	1586946.39892608	1.20348163244045	-894249.96	-603205.231238526	-1185294.68876147	1619346.77	1651747.14107392	1586946.39892608	1.20348163244045
11	1370	78	10	-971075.22	1022106.61142442	-1993181.83142442	51031.3914244246	725096.81	1048541.90983539	401651.71016461	560068.21	819232.929628058	300903.490371942	0.547954786457628	725096.81	1048541.90983539	401651.71016461	560068.21	819232.929628058	300903.490371942	0.547954786457628
11	1370	79	10	-806046.62	957826.231217093	-1763872.85121709	151779.611217093	165028.6	229308.980207332	100748.219792668	57341.2	174297.689325596	-59615.2893255957	0.059865973734231	165028.6	229308.980207332	100748.219792668	57341.2	174297.689325596	-59615.2893255957	0.059865973734231
11	1370	80	10	-698359.22	776589.361684165	-1474948.58168417	78230.1416841655	107687.4	288924.269532927	-73549.4695329274	299748.76	407129.718025204	192367.801974796	0.385981027798197	107687.4	288924.269532927	-73549.4695329274	299748.76	407129.718025204	192367.801974796	0.385981027798197
11	1370	81	10	-890420.58	1065207.1892423	-1955627.7692423	174786.609242297	-192061.36	96556.4675581317	-480679.187558132	473997.26	601568.303325685	346426.216674315	0.444981281376033	-192061.36	96556.4675581317	-480679.187558132	473997.26	601568.303325685	346426.216674315	0.444981281376033
11	1370	82	10	-608484.68	904160.405009851	-1512645.08500985	295675.725009851	281935.9	442982.684232446	120889.115767554	148955.79	599572.80036788	-301661.22036788	0.164744871788958	281935.9	442982.684232446	120889.115767554	148955.79	599572.80036788	-301661.22036788	0.164744871788958
11	1370	83	10	-177592.99	292496.610409524	-470089.600409524	114903.620409524	430891.69	1042555.48460033	-180772.104600327	590311.98	993863.320121956	186760.639878044	2.0181840027941	430891.69	1042555.48460033	-180772.104600327	590311.98	993863.320121956	186760.639878044	2.0181840027941
11	1370	84	10	-337013.28	500609.064887895	-837622.344887895	163595.784887895	-159420.29	48692.164478371	-367532.744478371	277724.03	367838.157854337	187609.902145662	0.554772275372585	-159420.29	48692.164478371	-367532.744478371	277724.03	367838.157854337	187609.902145662	0.554772275372585
11	1370	85	10	-218709.54	202382.482555187	-421092.022555187	-16327.0574448133	118303.74	416530.322332709	-179922.842332709	51140.17	299007.729208005	-196727.389208005	0.252690694146687	118303.74	416530.322332709	-179922.842332709	51140.17	299007.729208005	-196727.389208005	0.252690694146687
11	1370	86	10	-151545.97	252741.50567989	-404287.47567989	101195.53567989	67163.57	117522.593124703	16804.5468752967	63673.91	133025.653719353	-5677.83371935342	0.251932937681578	67163.57	117522.593124703	16804.5468752967	63673.91	133025.653719353	-5677.83371935342	0.251932937681578
11	1370	87	10	-148056.31	133030.738835833	-281087.048835833	-15025.5711641668	3489.66	123200.426844057	-116221.106844057	3122.58000000002	57015.8930238169	-50770.7330238169	0.0234726201427284	3489.66	123200.426844057	-116221.106844057	3122.58000000002	57015.8930238169	-50770.7330238169	0.0234726201427284
11	1370	88	10	-147689.23	198848.192656073	-346537.422656073	51158.9626560731	367.079999999987	66184.5338202399	-65450.3738202399	54294.39	120776.074730973	-12187.2947309734	0.273044422857327	367.079999999987	66184.5338202399	-65450.3738202399	54294.39	120776.074730973	-12187.2947309734	0.273044422857327
11	1370	89	10	-93027.76	66549.0541048598	-159576.81410486	-26478.7058951402	54661.47	186960.608551213	-77637.6685512133	24227.14	114400.46790354	-65946.18790354	0.364049351653081	54661.47	186960.608551213	-77637.6685512133	24227.14	114400.46790354	-65946.18790354	0.364049351653081
11	1370	90	10	-62593.43	24423.2434571864	-87016.6734571864	-38170.1865428136	30434.33	72560.1406476734	-11691.4806476734	39110.24	50912.2488189633	27308.2311810367	1.60135323830185	30434.33	72560.1406476734	-11691.4806476734	39110.24	50912.2488189633	27308.2311810367	1.60135323830185
11	1370	91	10	-71269.34	54747.0452858965	-126016.385285896	-16522.2947141035	-8675.91	21647.8918287101	-38999.71182871	27450.02	48940.2140860635	5959.82591393645	0.501397287408887	-8675.91	21647.8918287101	-38999.71182871	27450.02	48940.2140860635	5959.82591393645	0.501397287408887
11	1370	92	10	-52495.23	2933.0493711229	-55428.2793711229	-49562.1806288771	18774.11	70588.1059147736	-33039.8859147736	21131.53	64281.8412000285	-22018.7812000285	7.20462812799837	18774.11	70588.1059147736	-33039.8859147736	21131.53	64281.8412000285	-22018.7812000285	7.20462812799837
11	1370	93	10	-54852.65	11596.734085868	-66449.384085868	-43255.915914132	-2357.42	6306.26471474513	-11021.1047147451	6253.98	8639.63011514565	3868.32988485434	0.539288040382093	-2357.42	6306.26471474513	-11021.1047147451	6253.98	8639.63011514565	3868.32988485434	0.539288040382093
11	1370	94	10	-50956.09	547.399255977247	-51503.4892559772	-50408.6907440228	3896.56	14945.8948298908	-7152.77482989078	8407.44999999999	11634.6951925657	5180.20480743429	15.3588992096647	3896.56	14945.8948298908	-7152.77482989078	8407.44999999999	11634.6951925657	5180.20480743429	15.3588992096647
11	1370	95	10	-55466.98	8369.48889330233	-63836.4688933023	-47097.4911066977	-4510.88999999999	3311.19963732509	-12332.9796373251	7267.57000000001	42617.5966415741	-28082.4566415741	0.868340957572197	-4510.88999999999	3311.19963732509	-12332.9796373251	7267.57000000001	42617.5966415741	-28082.4566415741	0.868340957572197
11	1370	96	10	-67245.44	51541.6051722015	-118787.045172202	-15703.8348277985	-11778.46	31393.6562788992	-54950.5762788992	18981.11	40223.1886445686	-2260.96864456855	0.368267731216048	-11778.46	31393.6562788992	-54950.5762788992	18981.11	40223.1886445686	-2260.96864456855	0.368267731216048
