genepop_output_femalesunhunted.txt
L1, L2, L3, L4, L5, L6, L7, L8, L9, L10, L11, L12, L13, L14, L15, L16, L17, L18, L19, L20, L21, L22, L23, L24
Pop
H099 ,  0105 0106 0106 0106 0109 0109 0107 0107 0200 0201 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0107 0104 0104
H100 ,  0106 0107 0106 0107 0108 0108 0106 0107 0200 0200 0203 0204 0000 0000 0104 0104 0108 0108 0106 0107 0106 0106 0104 0104
H127 ,  0106 0106 0105 0106 0108 0109 0106 0107 0200 0200 0204 0205 0000 0000 0103 0104 0108 0108 0106 0106 0106 0107 0104 0104
H136 ,  0106 0106 0106 0106 0108 0109 0106 0106 0200 0200 0204 0204 0104 0104 0103 0104 0108 0108 0106 0106 0106 0107 0104 0104
H153 ,  0105 0105 0105 0106 0108 0108 0107 0107 0109 0201 0204 0204 0104 0104 0103 0103 0108 0108 0106 0106 0105 0106 0104 0104
H154 ,  0105 0106 0105 0106 0108 0108 0106 0106 0109 0201 0203 0204 0000 0000 0102 0104 0108 0108 0106 0106 0106 0106 0104 0104
H155 ,  0106 0106 0105 0105 0109 0109 0106 0108 0200 0200 0203 0204 0104 0104 0102 0103 0108 0108 0105 0106 0106 0106 0104 0104
H156 ,  0106 0106 0106 0107 0108 0108 0107 0107 0200 0200 0203 0203 0000 0000 0104 0104 0108 0108 0105 0107 0106 0106 0104 0104
H161 ,  0105 0105 0105 0106 0108 0108 0107 0108 0109 0200 0204 0205 0000 0000 0103 0103 0108 0108 0106 0106 0106 0106 0105 0105
H162 ,  0105 0105 0106 0107 0108 0109 0106 0107 0200 0201 0203 0204 0000 0000 0102 0104 0108 0108 0105 0106 0107 0108 0104 0104
H167 ,  0106 0106 0105 0106 0108 0108 0107 0107 0109 0207 0204 0204 0104 0104 0104 0104 0108 0108 0106 0106 0106 0107 0104 0104
H168 ,  0106 0106 0105 0106 0108 0108 0106 0107 0109 0200 0204 0205 0000 0000 0104 0104 0108 0108 0105 0106 0104 0106 0104 0104
H169586 ,  0106 0106 0105 0106 0108 0108 0106 0108 0109 0209 0203 0205 0000 0000 0103 0104 0108 0108 0105 0106 0105 0106 0104 0105
H169738 ,  0106 0106 0106 0106 0108 0108 0107 0107 0200 0201 0203 0205 0000 0000 0103 0103 0108 0108 0106 0106 0107 0107 0104 0104
H169741 ,  0106 0106 0106 0106 0108 0108 0106 0106 0109 0200 0204 0204 0000 0000 0102 0104 0108 0108 0106 0106 0106 0106 0104 0104
H171801 ,  0105 0106 0105 0105 0109 0109 0107 0107 0109 0200 0203 0203 0000 0000 0103 0103 0108 0108 0105 0106 0106 0106 0104 0104
H171810 ,  0105 0106 0106 0106 0108 0109 0106 0106 0109 0200 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H171811 ,  0106 0106 0104 0105 0108 0109 0106 0108 0109 0208 0203 0205 0000 0000 0104 0104 0108 0108 0105 0106 0105 0106 0104 0105
H171812 ,  0106 0106 0105 0106 0109 0109 0106 0107 0109 0200 0203 0205 0000 0000 0104 0104 0108 0108 0106 0107 0106 0106 0104 0104
H171820 ,  0106 0106 0104 0106 0108 0108 0106 0108 0200 0201 0203 0204 0000 0000 0103 0104 0108 0108 0106 0106 0105 0106 0104 0104
H171821 ,  0105 0106 0106 0106 0108 0109 0106 0106 0200 0201 0203 0203 0000 0000 0104 0104 0108 0108 0106 0107 0105 0106 0104 0104
H171822 ,  0106 0106 0106 0106 0108 0109 0106 0107 0200 0207 0205 0205 0000 0000 0103 0104 0108 0108 0106 0106 0106 0106 0104 0104
H171823 ,  0105 0105 0106 0106 0109 0109 0107 0108 0109 0208 0204 0204 0000 0000 0103 0105 0108 0108 0106 0106 0107 0107 0104 0105
H171866 ,  0106 0106 0106 0106 0108 0108 0107 0108 0200 0200 0203 0204 0000 0000 0102 0103 0108 0108 0105 0107 0107 0108 0104 0104
H171867 ,  0105 0106 0105 0106 0108 0108 0107 0107 0200 0200 0204 0205 0000 0000 0104 0105 0108 0108 0105 0106 0106 0106 0104 0104
H171967 ,  0106 0106 0105 0106 0108 0108 0106 0107 0109 0200 0203 0203 0000 0000 0103 0103 0108 0108 0106 0106 0106 0107 0104 0104
H171969 ,  0105 0106 0105 0106 0108 0108 0106 0107 0200 0200 0203 0205 0000 0000 0103 0104 0108 0108 0106 0106 0106 0106 0104 0104
H172 ,  0105 0106 0106 0106 0108 0108 0106 0106 0200 0200 0203 0205 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H173 ,  0106 0106 0106 0106 0108 0108 0106 0107 0200 0200 0204 0204 0104 0104 0102 0104 0108 0108 0106 0106 0106 0106 0104 0104
H174 ,  0105 0106 0104 0106 0108 0109 0107 0107 0200 0201 0203 0205 0000 0000 0102 0104 0108 0108 0106 0106 0106 0106 0104 0105
H196 ,  0105 0106 0104 0105 0108 0108 0106 0107 0200 0200 0205 0205 0104 0104 0104 0104 0108 0109 0106 0106 0106 0106 0104 0104
H197 ,  0105 0106 0106 0106 0108 0108 0107 0107 0200 0200 0204 0205 0000 0000 0104 0105 0108 0108 0106 0106 0106 0106 0104 0104
H346 ,  0105 0106 0105 0106 0108 0109 0107 0107 0109 0109 0204 0205 0000 0000 0103 0104 0108 0108 0105 0106 0106 0107 0104 0104
H355 ,  0106 0106 0105 0106 0108 0108 0106 0106 0109 0200 0203 0204 0000 0000 0103 0104 0108 0108 0106 0107 0106 0107 0104 0104
H356 ,  0105 0105 0106 0107 0108 0109 0107 0107 0109 0200 0203 0205 0104 0104 0103 0104 0108 0108 0106 0106 0107 0107 0104 0104
H357 ,  0106 0106 0105 0106 0108 0109 0107 0108 0109 0200 0203 0203 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H358 ,  0105 0106 0105 0106 0108 0108 0107 0107 0109 0109 0205 0205 0000 0000 0104 0104 0108 0108 0105 0106 0106 0107 0104 0104
H359 ,  0105 0106 0105 0105 0108 0109 0106 0107 0109 0200 0204 0205 0000 0000 0105 0106 0108 0108 0106 0106 0106 0106 0104 0104
H360 ,  0104 0105 0105 0105 0108 0109 0107 0107 0109 0200 0203 0204 0104 0104 0104 0104 0108 0108 0105 0106 0106 0106 0104 0104
H361 ,  0104 0105 0106 0107 0108 0109 0106 0107 0109 0109 0204 0205 0000 0000 0104 0104 0108 0108 0106 0106 0107 0107 0104 0104
H362 ,  0105 0105 0105 0106 0108 0108 0106 0108 0200 0200 0203 0205 0000 0000 0103 0103 0108 0108 0106 0106 0105 0106 0104 0104
H363 ,  0106 0106 0105 0106 0108 0108 0106 0107 0109 0109 0204 0204 0000 0000 0104 0105 0108 0108 0106 0106 0106 0107 0104 0104
H364 ,  0106 0106 0104 0106 0108 0109 0106 0107 0109 0109 0203 0204 0000 0000 0104 0105 0108 0108 0106 0107 0106 0107 0104 0105
H365 ,  0106 0106 0105 0106 0108 0108 0107 0108 0200 0200 0203 0203 0000 0000 0104 0105 0108 0108 0106 0106 0106 0106 0104 0104
H366 ,  0106 0106 0105 0105 0108 0108 0106 0107 0200 0200 0205 0205 0000 0000 0103 0106 0108 0108 0106 0107 0106 0107 0104 0104
H367 ,  0105 0106 0104 0105 0108 0109 0106 0106 0200 0201 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0107 0107 0104 0104
H368 ,  0104 0106 0104 0106 0108 0108 0106 0106 0200 0200 0203 0203 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H369 ,  0105 0106 0105 0106 0108 0108 0106 0106 0109 0109 0204 0205 0104 0104 0104 0105 0108 0108 0106 0106 0107 0107 0104 0104
H370 ,  0105 0106 0105 0106 0108 0108 0106 0107 0200 0200 0203 0203 0000 0000 0104 0105 0108 0108 0106 0107 0106 0108 0104 0104
H371 ,  0105 0106 0106 0107 0108 0108 0106 0106 0109 0201 0203 0204 0000 0000 0103 0103 0108 0108 0106 0106 0106 0106 0104 0104
H372 ,  0106 0106 0105 0105 0108 0108 0106 0106 0109 0200 0203 0205 0000 0000 0102 0104 0108 0108 0106 0106 0106 0106 0104 0105
H373 ,  0106 0106 0106 0107 0108 0109 0106 0107 0109 0200 0203 0203 0000 0000 0104 0104 0108 0108 0106 0107 0105 0106 0104 0104
H374 ,  0105 0105 0105 0106 0108 0108 0107 0107 0109 0200 0204 0205 0104 0104 0103 0104 0108 0108 0105 0107 0106 0106 0104 0104
H375 ,  0106 0106 0105 0106 0109 0109 0106 0108 0109 0200 0203 0204 0000 0000 0102 0102 0108 0108 0106 0106 0106 0106 0104 0104
H376 ,  0105 0106 0104 0105 0108 0109 0106 0106 0109 0109 0204 0204 0104 0104 0103 0104 0108 0108 0106 0107 0106 0106 0104 0104
H377 ,  0105 0106 0105 0106 0108 0109 0107 0107 0109 0200 0204 0204 0000 0000 0103 0104 0108 0108 0105 0107 0106 0107 0104 0104
H378 ,  0106 0106 0105 0106 0108 0109 0106 0107 0109 0200 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0105
H379 ,  0105 0106 0106 0106 0109 0109 0106 0107 0200 0201 0203 0204 0000 0000 0102 0104 0108 0108 0105 0106 0105 0107 0104 0104
H380 ,  0104 0106 0105 0105 0108 0109 0106 0107 0109 0200 0203 0203 0000 0000 0104 0105 0108 0108 0106 0107 0106 0107 0104 0104
H381 ,  0105 0106 0105 0106 0108 0109 0107 0108 0109 0201 0203 0204 0104 0104 0103 0105 0108 0108 0106 0106 0106 0106 0104 0104
H382 ,  0104 0106 0105 0106 0108 0109 0107 0107 0201 0207 0203 0205 0000 0000 0105 0105 0108 0108 0105 0106 0106 0106 0104 0104
H383 ,  0106 0106 0105 0106 0108 0200 0106 0107 0200 0207 0203 0204 0000 0000 0104 0104 0108 0108 0106 0107 0106 0106 0104 0104
H384 ,  0106 0106 0104 0106 0108 0109 0106 0107 0109 0109 0203 0204 0104 0104 0104 0104 0108 0108 0105 0105 0106 0106 0104 0104
H385 ,  0105 0106 0105 0106 0108 0109 0106 0107 0109 0200 0204 0204 0000 0000 0104 0104 0108 0108 0106 0106 0105 0106 0104 0104
H386 ,  0105 0106 0105 0106 0108 0108 0106 0107 0109 0200 0203 0205 0104 0104 0102 0105 0108 0108 0106 0107 0106 0106 0104 0104
H387 ,  0105 0106 0105 0106 0108 0200 0106 0108 0109 0109 0204 0204 0104 0105 0104 0104 0108 0108 0105 0106 0106 0107 0104 0105
H388 ,  0106 0106 0105 0106 0108 0108 0106 0107 0200 0200 0203 0205 0000 0000 0104 0106 0108 0109 0106 0107 0106 0107 0104 0104
H389 ,  0105 0106 0106 0106 0108 0109 0107 0107 0109 0200 0203 0205 0000 0000 0103 0105 0108 0108 0106 0106 0106 0107 0104 0104
H390 ,  0105 0106 0105 0106 0108 0109 0107 0107 0200 0201 0203 0205 0000 0000 0104 0105 0108 0108 0105 0106 0106 0107 0104 0105
H391 ,  0106 0106 0104 0105 0108 0108 0107 0108 0201 0201 0203 0205 0000 0000 0102 0104 0108 0108 0105 0106 0106 0108 0104 0104
H392 ,  0106 0106 0105 0106 0108 0108 0107 0108 0109 0200 0203 0205 0104 0104 0102 0104 0108 0108 0106 0106 0106 0106 0104 0104
H393 ,  0105 0106 0106 0107 0108 0109 0107 0107 0200 0201 0204 0204 0104 0104 0103 0104 0108 0108 0106 0106 0105 0106 0104 0104
H394 ,  0105 0106 0104 0106 0108 0109 0106 0107 0201 0208 0204 0204 0104 0104 0103 0105 0108 0108 0106 0106 0106 0108 0104 0104
H395 ,  0106 0106 0106 0106 0108 0108 0106 0108 0109 0200 0203 0204 0000 0000 0104 0105 0108 0108 0106 0107 0106 0106 0104 0104
H408 ,  0106 0106 0105 0106 0108 0108 0107 0108 0200 0200 0000 0000 0000 0000 0104 0104 0108 0108 0106 0107 0107 0107 0104 0104
H412 ,  0106 0106 0105 0106 0108 0108 0106 0106 0201 0201 0204 0204 0104 0105 0102 0104 0108 0108 0105 0106 0106 0107 0104 0105
H417 ,  0106 0106 0105 0106 0108 0108 0106 0107 0109 0200 0203 0204 0000 0000 0104 0104 0108 0108 0105 0106 0106 0106 0104 0104
H418 ,  0105 0106 0104 0105 0108 0108 0106 0106 0109 0201 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0105 0106 0104 0104
H429 ,  0105 0106 0105 0106 0108 0109 0106 0107 0109 0109 0203 0205 0000 0000 0102 0103 0108 0108 0105 0106 0106 0107 0104 0104
H430 ,  0105 0106 0106 0106 0108 0109 0106 0107 0200 0201 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H439 ,  0106 0106 0105 0106 0108 0109 0106 0107 0109 0200 0204 0205 0000 0000 0103 0104 0108 0108 0105 0106 0105 0106 0104 0104
H440 ,  0105 0106 0106 0106 0108 0109 0107 0108 0109 0200 0204 0204 0000 0000 0104 0105 0108 0108 0105 0106 0106 0107 0104 0104
H441 ,  0105 0105 0104 0105 0108 0109 0106 0106 0200 0201 0204 0205 0104 0104 0104 0105 0108 0108 0106 0106 0106 0106 0104 0104
H442 ,  0000 0000 0000 0000 0108 0108 0106 0106 0109 0200 0203 0203 0104 0104 0102 0106 0108 0108 0106 0107 0106 0108 0104 0104
H446 ,  0105 0106 0105 0106 0108 0108 0106 0109 0109 0200 0203 0205 0104 0104 0103 0104 0108 0108 0105 0106 0106 0107 0104 0104
H447 ,  0106 0106 0106 0106 0108 0108 0107 0107 0200 0200 0205 0205 0104 0104 0102 0104 0108 0108 0106 0106 0106 0107 0104 0104
H448 ,  0106 0106 0106 0106 0108 0108 0107 0107 0200 0200 0204 0205 0104 0104 0102 0102 0108 0108 0106 0106 0106 0106 0104 0104
H534 ,  0105 0106 0105 0106 0108 0200 0106 0107 0109 0200 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H537 ,  0105 0106 0105 0106 0108 0109 0106 0106 0109 0201 0203 0204 0000 0000 0104 0105 0108 0108 0106 0108 0107 0107 0104 0104
H568 ,  0105 0106 0105 0106 0108 0109 0107 0108 0109 0200 0204 0204 0000 0000 0103 0104 0108 0108 0106 0106 0106 0107 0104 0104
H569 ,  0104 0104 0106 0106 0108 0108 0107 0107 0200 0200 0204 0204 0000 0000 0103 0104 0108 0108 0106 0106 0106 0106 0104 0104
H586 ,  0106 0106 0105 0106 0108 0108 0106 0108 0109 0209 0203 0205 0104 0105 0103 0104 0108 0108 0105 0106 0105 0106 0104 0105
H587 ,  0106 0106 0105 0106 0108 0108 0106 0106 0109 0200 0203 0204 0000 0000 0104 0104 0108 0108 0105 0106 0107 0107 0104 0104
H588 ,  0106 0106 0106 0108 0108 0108 0106 0107 0200 0200 0203 0204 0000 0000 0104 0104 0108 0108 0106 0107 0105 0106 0104 0104
H589 ,  0106 0106 0105 0106 0108 0109 0106 0108 0109 0109 0203 0203 0000 0000 0104 0104 0108 0108 0105 0106 0107 0107 0104 0104
H590 ,  0105 0105 0106 0106 0108 0108 0106 0108 0109 0200 0204 0204 0104 0104 0103 0106 0108 0108 0106 0106 0106 0107 0104 0104
H601 ,  0105 0106 0106 0107 0108 0109 0107 0107 0200 0200 0204 0204 0000 0000 0103 0105 0108 0108 0106 0107 0104 0106 0104 0104
H602 ,  0105 0106 0104 0106 0108 0108 0106 0106 0109 0200 0205 0205 0000 0000 0103 0104 0108 0108 0106 0106 0106 0107 0104 0104
H603 ,  0105 0105 0105 0105 0108 0109 0107 0107 0109 0201 0203 0203 0000 0000 0104 0104 0108 0108 0106 0106 0106 0107 0104 0104
H610 ,  0105 0106 0105 0106 0108 0108 0107 0107 0109 0200 0203 0204 0104 0104 0103 0105 0108 0109 0106 0106 0106 0106 0104 0104
H611 ,  0106 0106 0105 0106 0108 0108 0106 0108 0109 0109 0204 0205 0104 0104 0104 0104 0108 0108 0105 0106 0106 0107 0104 0104
H649 ,  0106 0106 0105 0106 0109 0109 0107 0108 0200 0201 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0105
H650 ,  0105 0106 0106 0107 0108 0108 0106 0106 0109 0200 0204 0204 0000 0000 0103 0104 0108 0108 0105 0106 0105 0106 0104 0104
H651 ,  0105 0106 0106 0107 0108 0108 0106 0107 0200 0200 0203 0204 0000 0000 0103 0104 0108 0108 0106 0107 0106 0107 0104 0104
H652 ,  0105 0106 0106 0107 0108 0108 0106 0107 0109 0200 0204 0204 0000 0000 0104 0104 0108 0108 0106 0108 0106 0106 0104 0104
H7364 ,  0106 0106 0106 0106 0108 0108 0106 0106 0200 0201 0203 0204 0000 0000 0102 0104 0108 0108 0105 0106 0106 0106 0104 0104
H7366 ,  0105 0106 0105 0106 0108 0108 0107 0108 0109 0200 0203 0204 0000 0000 0104 0105 0108 0109 0106 0106 0106 0107 0104 0104
H7378 ,  0105 0105 0106 0107 0108 0108 0108 0108 0201 0201 0000 0000 0000 0000 0105 0105 0108 0108 0106 0107 0106 0108 0104 0105
H7379 ,  0106 0106 0106 0106 0108 0108 0106 0107 0200 0200 0203 0203 0104 0104 0103 0104 0108 0108 0105 0106 0106 0106 0104 0104
H739 ,  0106 0106 0106 0106 0108 0108 0106 0106 0200 0200 0204 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0107 0104 0104
H740 ,  0105 0106 0105 0107 0108 0108 0106 0107 0109 0207 0203 0204 0000 0000 0104 0105 0108 0108 0106 0106 0106 0106 0104 0104
H741 ,  0106 0106 0106 0106 0108 0108 0106 0106 0109 0200 0204 0204 0104 0104 0102 0104 0108 0108 0106 0106 0106 0106 0104 0104
H926 ,  0105 0106 0105 0107 0108 0109 0106 0107 0200 0200 0203 0204 0000 0000 0104 0104 0108 0108 0106 0106 0105 0106 0104 0104
H927 ,  0105 0106 0105 0105 0108 0108 0106 0106 0200 0200 0205 0205 0104 0104 0105 0105 0108 0109 0105 0106 0106 0106 0104 0104
H928 ,  0106 0106 0106 0107 0108 0108 0106 0108 0200 0201 0203 0204 0104 0104 0102 0103 0108 0108 0105 0106 0106 0106 0104 0104
H9560 ,  0105 0106 0105 0106 0108 0109 0106 0107 0109 0207 0203 0205 0104 0104 0103 0105 0108 0108 0105 0105 0106 0106 0104 0104
Pop
Pop
Pop
Pop
H169705 ,  0106 0106 0105 0105 0108 0108 0106 0107 0200 0201 0204 0204 0000 0000 0103 0104 0108 0109 0105 0105 0105 0106 0104 0104
H171942 ,  0105 0107 0105 0106 0109 0109 0106 0107 0200 0200 0203 0204 0000 0000 0104 0105 0108 0108 0106 0106 0104 0106 0104 0104
H171943 ,  0104 0106 0105 0106 0108 0109 0107 0108 0109 0109 0204 0205 0000 0000 0104 0104 0108 0108 0105 0105 0105 0106 0104 0104
H171944 ,  0105 0106 0105 0106 0108 0109 0106 0107 0109 0109 0203 0205 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H171946 ,  0106 0106 0106 0106 0108 0109 0106 0106 0109 0200 0203 0204 0000 0000 0104 0106 0108 0108 0106 0106 0106 0106 0104 0105
H171947 ,  0105 0106 0106 0107 0108 0108 0107 0107 0200 0200 0204 0204 0000 0000 0103 0104 0108 0108 0106 0107 0106 0106 0104 0104
H229641 ,  0105 0105 0106 0106 0108 0108 0106 0108 0200 0200 0203 0204 0104 0104 0103 0105 0108 0108 0106 0106 0106 0107 0104 0104
H30001 ,  0105 0105 0106 0106 0108 0109 0106 0107 0109 0200 0203 0203 0000 0000 0103 0104 0108 0108 0106 0106 0106 0106 0104 0104
H30002 ,  0105 0106 0104 0105 0108 0108 0107 0107 0109 0109 0204 0204 0000 0000 0104 0104 0108 0108 0105 0105 0106 0107 0104 0104
H30005 ,  0105 0106 0105 0106 0108 0108 0106 0106 0109 0200 0203 0203 0000 0000 0103 0103 0108 0109 0106 0106 0105 0106 0104 0104
H30006 ,  0104 0105 0106 0107 0106 0109 0106 0107 0109 0200 0204 0204 0000 0000 0104 0104 0108 0109 0105 0106 0106 0106 0104 0104
H30007 ,  0106 0106 0105 0106 0108 0109 0108 0108 0201 0201 0204 0204 0000 0000 0104 0104 0108 0108 0106 0106 0106 0108 0104 0105
H451 ,  0105 0105 0105 0105 0108 0109 0107 0107 0200 0207 0203 0204 0000 0000 0104 0105 0108 0108 0106 0106 0106 0107 0104 0104
H452 ,  0106 0106 0104 0105 0108 0108 0106 0106 0109 0201 0204 0205 0104 0104 0102 0105 0108 0108 0106 0106 0107 0108 0104 0104
H453 ,  0106 0106 0105 0106 0108 0109 0106 0107 0109 0200 0203 0204 0104 0104 0104 0104 0108 0108 0106 0106 0104 0107 0104 0104
H473 ,  0106 0106 0106 0106 0108 0108 0106 0108 0109 0109 0203 0204 0104 0104 0103 0104 0108 0108 0106 0106 0106 0106 0104 0104
H474 ,  0105 0106 0105 0106 0108 0109 0106 0107 0109 0200 0203 0204 0000 0000 0103 0104 0108 0108 0105 0106 0107 0107 0104 0105
H486 ,  0105 0105 0106 0106 0108 0108 0106 0106 0109 0200 0203 0204 0000 0000 0105 0106 0108 0108 0105 0106 0106 0107 0104 0104
H487 ,  0105 0106 0106 0106 0108 0109 0107 0107 0109 0200 0204 0205 0104 0104 0103 0103 0108 0108 0106 0106 0106 0106 0104 0104
H488 ,  0105 0106 0105 0106 0108 0109 0107 0107 0109 0200 0203 0204 0104 0104 0103 0105 0108 0108 0106 0107 0106 0107 0104 0104
H489 ,  0106 0106 0105 0106 0108 0109 0106 0107 0109 0200 0204 0204 0104 0104 0103 0104 0108 0108 0106 0106 0106 0107 0104 0104
H550 ,  0106 0106 0105 0105 0108 0108 0106 0106 0109 0109 0203 0204 0000 0000 0104 0105 0108 0108 0106 0106 0106 0106 0104 0105
H551 ,  0105 0106 0106 0106 0108 0108 0106 0107 0200 0200 0204 0204 0000 0000 0102 0103 0108 0108 0106 0106 0106 0106 0104 0104
H553 ,  0105 0106 0105 0106 0106 0108 0106 0106 0109 0200 0204 0205 0000 0000 0102 0103 0108 0108 0105 0106 0106 0106 0104 0104
H554 ,  0105 0105 0105 0105 0108 0108 0107 0107 0200 0200 0203 0204 0000 0000 0103 0105 0108 0108 0106 0106 0106 0107 0105 0105
H556 ,  0106 0106 0104 0106 0106 0109 0106 0106 0200 0200 0203 0205 0000 0000 0103 0104 0108 0108 0105 0105 0106 0106 0104 0105
H580 ,  0105 0106 0105 0106 0108 0108 0107 0107 0200 0207 0203 0203 0000 0000 0102 0104 0108 0108 0105 0106 0106 0106 0104 0104
H591 ,  0106 0106 0106 0106 0108 0108 0107 0107 0109 0200 0204 0204 0000 0000 0104 0105 0108 0108 0106 0106 0106 0107 0104 0104
H592 ,  0105 0106 0106 0106 0108 0108 0106 0106 0109 0200 0204 0204 0000 0000 0102 0104 0108 0108 0106 0106 0106 0106 0104 0104
H593 ,  0104 0105 0105 0106 0108 0109 0106 0107 0200 0200 0203 0204 0000 0000 0103 0105 0108 0108 0106 0106 0106 0106 0104 0105
H594 ,  0105 0106 0105 0105 0108 0200 0106 0107 0200 0201 0204 0205 0000 0000 0103 0104 0108 0108 0106 0106 0106 0106 0104 0104
H627 ,  0105 0106 0106 0106 0108 0109 0106 0107 0200 0208 0204 0204 0000 0000 0103 0104 0108 0108 0105 0106 0106 0107 0104 0104
H628 ,  0106 0106 0104 0105 0108 0200 0107 0107 0200 0200 0203 0203 0000 0000 0102 0103 0108 0108 0106 0107 0106 0106 0104 0104
H629 ,  0104 0106 0106 0106 0108 0109 0106 0107 0201 0201 0204 0205 0000 0000 0104 0106 0108 0108 0106 0106 0106 0106 0104 0104
H630 ,  0106 0106 0106 0107 0108 0108 0106 0106 0200 0201 0203 0203 0000 0000 0102 0104 0108 0108 0105 0106 0106 0106 0104 0105
H638 ,  0105 0106 0105 0106 0108 0108 0107 0107 0200 0201 0204 0205 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0104
H639 ,  0105 0105 0105 0106 0108 0108 0106 0106 0200 0200 0201 0203 0000 0000 0103 0104 0108 0108 0105 0106 0107 0107 0104 0104
H640 ,  0105 0105 0106 0107 0108 0108 0106 0107 0109 0200 0203 0203 0000 0000 0103 0105 0108 0108 0105 0106 0106 0106 0105 0105
H704 ,  0106 0106 0105 0107 0108 0108 0107 0107 0200 0206 0203 0203 0000 0000 0103 0104 0108 0108 0106 0106 0105 0106 0104 0105
H705 ,  0106 0106 0105 0105 0108 0108 0106 0107 0200 0201 0204 0204 0104 0104 0103 0104 0108 0109 0105 0105 0105 0106 0104 0104
H706 ,  0106 0106 0106 0106 0108 0109 0107 0107 0109 0200 0203 0204 0000 0000 0103 0104 0108 0108 0105 0106 0106 0107 0104 0104
H708 ,  0106 0106 0104 0106 0108 0108 0106 0107 0109 0200 0204 0205 0000 0000 0104 0104 0108 0108 0106 0106 0106 0106 0104 0105
H7351 ,  0105 0106 0105 0105 0108 0109 0106 0106 0109 0200 0204 0204 0000 0000 0103 0106 0108 0108 0106 0107 0106 0106 0104 0105
H7352 ,  0106 0106 0105 0106 0108 0108 0107 0108 0109 0201 0204 0204 0104 0104 0104 0104 0108 0108 0106 0107 0106 0106 0104 0104
H7353 ,  0105 0105 0104 0106 0108 0108 0106 0107 0109 0200 0203 0205 0000 0000 0103 0104 0108 0108 0105 0108 0106 0107 0104 0104
